dates,tension,temperature,deltaH
01/07/2021 18:37:00,1.17491,23.626,0
01/07/2021 18:38:00,1.17067,23.653,0
01/07/2021 18:39:00,1.16735,23.69,0
01/07/2021 18:40:00,1.16667,23.611,0
01/07/2021 18:41:00,1.16697,23.557,0
01/07/2021 18:42:00,1.16495,23.582,0
01/07/2021 18:43:00,1.16323,23.572,0
01/07/2021 18:44:00,1.1622,23.618,0
01/07/2021 18:45:00,1.16087,23.638,0
01/07/2021 18:46:00,1.16106,23.6,0
01/07/2021 18:47:00,1.15911,23.668,0
01/07/2021 18:48:00,1.15885,23.624,0
01/07/2021 18:49:00,1.15694,23.59,0
01/07/2021 18:50:00,1.15949,23.474,0
01/07/2021 18:51:00,1.16251,23.381,0
01/07/2021 18:52:00,1.16579,23.366,0
01/07/2021 18:53:00,1.16747,23.282,0
01/07/2021 18:54:00,1.16999,23.16,0
01/07/2021 18:55:00,1.1709,23.139,0
01/07/2021 18:56:00,1.1717,23.106,0
01/07/2021 18:57:00,1.17052,23.106,0
01/07/2021 18:58:00,1.16972,23.021,0
01/07/2021 18:59:00,1.17025,22.94,0
01/07/2021 19:00:00,1.17159,22.848,0
01/07/2021 19:01:00,1.17277,22.754,0
01/07/2021 19:02:00,1.17292,22.699,0
01/07/2021 19:03:00,1.17269,22.637,0
01/07/2021 19:04:00,1.17208,22.613,0
01/07/2021 19:05:00,1.17025,22.658,0
01/07/2021 19:06:00,1.16739,22.691,0
01/07/2021 19:07:00,1.16594,22.712,0
01/07/2021 19:08:00,1.16419,22.702,0
01/07/2021 19:09:00,1.1627,22.673,0
01/07/2021 19:10:00,1.16114,22.613,0
01/07/2021 19:11:00,1.16167,22.585,0
01/07/2021 19:12:00,1.16075,22.613,0
01/07/2021 19:13:00,1.15988,22.634,0
01/07/2021 19:14:00,1.15839,22.565,0
01/07/2021 19:15:00,1.16072,22.526,0
01/07/2021 19:16:00,1.16239,22.526,0
01/07/2021 19:17:00,1.16297,22.519,0
01/07/2021 19:18:00,1.16377,22.513,0
01/07/2021 19:19:00,1.16354,22.432,0
01/07/2021 19:20:00,1.16617,22.384,0
01/07/2021 19:21:00,1.16793,22.345,0
01/07/2021 19:22:00,1.16865,22.344,0
01/07/2021 19:23:00,1.16838,22.329,0
01/07/2021 19:24:00,1.16865,22.314,0
01/07/2021 19:25:00,1.16743,22.321,0
01/07/2021 19:26:00,1.16644,22.354,0
01/07/2021 19:27:00,1.16609,22.309,0
01/07/2021 19:28:00,1.16644,22.298,0
01/07/2021 19:29:00,1.16728,22.244,0
01/07/2021 19:30:00,1.16815,22.239,0
01/07/2021 19:31:00,1.16838,22.227,0
01/07/2021 19:32:00,1.16819,22.254,0
01/07/2021 19:33:00,1.16796,22.257,0
01/07/2021 19:34:00,1.16667,22.296,0
01/07/2021 19:35:00,1.16579,22.301,0
01/07/2021 19:36:00,1.1648,22.329,0
01/07/2021 19:37:00,1.16361,22.312,0
01/07/2021 19:38:00,1.16369,22.315,0
01/07/2021 19:39:00,1.16297,22.312,0
01/07/2021 19:40:00,1.16339,22.305,0
01/07/2021 19:41:00,1.1635,22.324,0
01/07/2021 19:42:00,1.16167,22.336,0
01/07/2021 19:43:00,1.16178,22.351,0
01/07/2021 19:44:00,1.163,22.335,0
01/07/2021 19:45:00,1.16358,22.377,0
01/07/2021 19:46:00,1.16419,22.393,0
01/07/2021 19:47:00,1.1643,22.378,0
01/07/2021 19:48:00,1.16377,22.405,0
01/07/2021 19:49:00,1.16247,22.447,0
01/07/2021 19:50:00,1.16213,22.465,0
01/07/2021 19:51:00,1.16262,22.45,0
01/07/2021 19:52:00,1.16419,22.411,0
01/07/2021 19:53:00,1.16629,22.36,0
01/07/2021 19:54:00,1.16758,22.33,0
01/07/2021 19:55:00,1.16892,22.326,0
01/07/2021 19:56:00,1.16911,22.286,0
01/07/2021 19:57:00,1.17044,22.233,0
01/07/2021 19:58:00,1.17159,22.172,0
01/07/2021 19:59:00,1.17319,22.12,0
01/07/2021 20:00:00,1.17426,22.1,0
01/07/2021 20:01:00,1.1738,22.111,0
01/07/2021 20:02:00,1.17227,22.136,0
01/07/2021 20:03:00,1.1709,22.15,0
01/07/2021 20:04:00,1.17067,22.141,0
01/07/2021 20:05:00,1.17075,22.115,0
01/07/2021 20:06:00,1.17105,22.088,0
01/07/2021 20:07:00,1.1722,22.051,0
01/07/2021 20:08:00,1.17311,22.034,0
01/07/2021 20:09:00,1.17372,22.042,0
01/07/2021 20:10:00,1.17334,22.024,0
01/07/2021 20:11:00,1.17254,22.012,0
01/07/2021 20:12:00,1.17277,21.979,0
01/07/2021 20:13:00,1.17235,21.984,0
01/07/2021 20:14:00,1.17239,21.957,0
