dates,tension,temperature,deltaH
05/07/2021 10:30:22,1.20066,19.16,-0.05
05/07/2021 10:31:22,1.20054,19.075,-0.05
05/07/2021 10:32:22,1.20405,18.921,-0.05
05/07/2021 10:33:22,1.20043,19.068,-0.05
05/07/2021 10:34:22,1.20298,19.032,-0.05
05/07/2021 10:35:22,1.2005,19.112,-0.05
05/07/2021 10:36:22,1.20306,19.048,-0.05
05/07/2021 10:37:22,1.20298,18.903,-0.05
05/07/2021 10:38:22,1.20199,18.805,-0.05
05/07/2021 10:39:22,1.2031,18.714,-0.05
05/07/2021 10:40:22,1.20272,18.937,-0.05
05/07/2021 10:41:22,1.20291,18.999,-0.05
05/07/2021 10:42:22,1.20211,19.047,-0.05
05/07/2021 10:43:22,1.20138,19.045,-0.05
05/07/2021 10:44:22,1.20142,19.004,-0.05
05/07/2021 10:45:22,1.20104,18.802,-0.05
05/07/2021 10:46:22,1.20249,19.01,-0.05
05/07/2021 10:47:22,1.20005,19.3,-0.05
05/07/2021 10:48:22,1.20104,19.598,-0.05
05/07/2021 10:49:22,1.19951,19.598,-0.05
05/07/2021 10:50:22,1.20108,19.642,-0.05
05/07/2021 10:51:22,1.20249,19.881,-0.05
05/07/2021 10:52:22,1.20066,20.153,-0.05
05/07/2021 10:53:22,1.20218,20.091,-0.05
05/07/2021 10:54:22,1.20214,20.024,-0.05
05/07/2021 10:55:22,1.19955,20.278,-0.05
05/07/2021 10:56:22,1.19951,20.387,-0.05
05/07/2021 10:57:22,1.20069,20.418,-0.05
05/07/2021 10:58:22,1.20035,20.691,-0.05
05/07/2021 10:59:22,1.20119,20.735,-0.05
05/07/2021 11:00:22,1.20245,20.516,-0.05
05/07/2021 11:01:22,1.20397,20.207,-0.05
05/07/2021 11:02:22,1.20485,19.46,-0.05
05/07/2021 11:03:22,1.20439,19.121,-0.05
05/07/2021 11:04:22,1.20573,19.08,-0.05
05/07/2021 11:05:22,1.20397,19.072,-0.05
05/07/2021 11:06:22,1.20493,19.228,-0.05
05/07/2021 11:07:22,1.2055,19.292,-0.05
05/07/2021 11:08:22,1.20432,19.323,-0.05
05/07/2021 11:09:22,1.20306,19.224,-0.05
05/07/2021 11:10:22,1.20371,19.246,-0.05
05/07/2021 11:11:22,1.20256,19.201,-0.05
05/07/2021 11:12:22,1.20211,19.294,-0.05
05/07/2021 11:13:22,1.20207,19.325,-0.05
05/07/2021 11:14:22,1.20054,18.845,-0.05
05/07/2021 11:15:22,1.20058,18.568,-0.05
05/07/2021 11:16:22,1.20085,18.49,-0.05
05/07/2021 11:17:22,1.20035,18.54,-0.05
05/07/2021 11:18:22,1.20104,18.102,-0.05
05/07/2021 11:19:22,1.20077,18.191,-0.05
05/07/2021 11:20:22,1.20096,18.606,-0.05
05/07/2021 11:21:22,1.20062,18.834,-0.05
05/07/2021 11:22:22,1.20066,18.836,-0.05
05/07/2021 11:23:22,1.2005,18.799,-0.05
05/07/2021 11:24:22,1.19982,19.21,-0.05
05/07/2021 11:25:22,1.20092,19.096,-0.05
05/07/2021 11:26:22,1.19982,19.243,-0.05
05/07/2021 11:27:22,1.19913,19.481,-0.05
