"Plot Title: p22t"
"#","Date Time, GMT+02:00","Volt, V (LGR S/N: 10445469, SEN S/N: 10445469, LBL: Température)","Temp, °C (LGR S/N: 10445469, SEN S/N: 10445469, LBL: Température)","Stopped (LGR S/N: 10445469)","End Of File (LGR S/N: 10445469)"
673,08/05/16 11:22:00 AM,0.60073,23.184,,
674,08/05/16 11:22:01 AM,0.60012,23.184,,
675,08/05/16 11:22:02 AM,0.60073,23.184,,
676,08/05/16 11:22:03 AM,0.60012,23.184,,
677,08/05/16 11:22:04 AM,0.60073,23.184,,
678,08/05/16 11:22:05 AM,0.60012,23.184,,
679,08/05/16 11:22:06 AM,0.60012,23.208,,
680,08/05/16 11:22:07 AM,0.60012,23.184,,
681,08/05/16 11:22:08 AM,0.60012,23.208,,
682,08/05/16 11:22:09 AM,0.60012,23.208,,
683,08/05/16 11:22:10 AM,0.60012,23.208,,
684,08/05/16 11:22:11 AM,0.60012,23.208,,
685,08/05/16 11:22:12 AM,0.60012,23.208,,
686,08/05/16 11:22:13 AM,0.60012,23.208,,
687,08/05/16 11:22:14 AM,0.60012,23.208,,
688,08/05/16 11:22:15 AM,0.60012,23.208,,
689,08/05/16 11:22:16 AM,0.60012,23.232,,
690,08/05/16 11:22:17 AM,0.60012,23.208,,
691,08/05/16 11:22:18 AM,0.59951,23.232,,
692,08/05/16 11:22:19 AM,0.60012,23.232,,
693,08/05/16 11:22:20 AM,0.60012,23.232,,
694,08/05/16 11:22:21 AM,0.59951,23.232,,
695,08/05/16 11:22:22 AM,0.59951,23.232,,
696,08/05/16 11:22:23 AM,0.59951,23.232,,
697,08/05/16 11:22:24 AM,0.59951,23.232,,
698,08/05/16 11:22:25 AM,0.59951,23.256,,
699,08/05/16 11:22:26 AM,0.59951,23.256,,
700,08/05/16 11:22:27 AM,0.59951,23.256,,
701,08/05/16 11:22:28 AM,0.59951,23.256,,
702,08/05/16 11:22:29 AM,0.59951,23.256,,
703,08/05/16 11:22:30 AM,0.59951,23.256,,
704,08/05/16 11:22:31 AM,0.59951,23.256,,
705,08/05/16 11:22:32 AM,0.59951,23.256,,
706,08/05/16 11:22:33 AM,0.59951,23.256,,
707,08/05/16 11:22:34 AM,0.59951,23.256,,
708,08/05/16 11:22:35 AM,0.59951,23.256,,
709,08/05/16 11:22:36 AM,0.59951,23.280,,
710,08/05/16 11:22:37 AM,0.59951,23.280,,
711,08/05/16 11:22:38 AM,0.59951,23.256,,
712,08/05/16 11:22:39 AM,0.59951,23.256,,
713,08/05/16 11:22:40 AM,0.59951,23.280,,
714,08/05/16 11:22:41 AM,0.59951,23.280,,
715,08/05/16 11:22:42 AM,0.59951,23.280,,
716,08/05/16 11:22:43 AM,0.59951,23.280,,
717,08/05/16 11:22:44 AM,0.59951,23.280,,
718,08/05/16 11:22:45 AM,0.59951,23.280,,
719,08/05/16 11:22:46 AM,0.59951,23.280,,
720,08/05/16 11:22:47 AM,0.59951,23.280,,
721,08/05/16 11:22:48 AM,0.59951,23.280,,
722,08/05/16 11:22:49 AM,0.59951,23.280,,
723,08/05/16 11:22:50 AM,0.59951,23.304,,
724,08/05/16 11:22:51 AM,0.59951,23.280,,
725,08/05/16 11:22:52 AM,0.59951,23.304,,
726,08/05/16 11:22:53 AM,0.59951,23.280,,
727,08/05/16 11:22:54 AM,0.59951,23.304,,
728,08/05/16 11:22:55 AM,0.59951,23.304,,
729,08/05/16 11:22:56 AM,0.59951,23.304,,
730,08/05/16 11:22:57 AM,0.59951,23.304,,
731,08/05/16 11:22:58 AM,0.59951,23.304,,
732,08/05/16 11:22:59 AM,0.59951,23.304,,
733,08/05/16 11:23:00 AM,0.59951,23.304,,
734,08/05/16 11:23:01 AM,0.59951,23.304,,
735,08/05/16 11:23:02 AM,0.59951,23.304,,
736,08/05/16 11:23:03 AM,0.59951,23.304,,
737,08/05/16 11:23:04 AM,0.59951,23.304,,
738,08/05/16 11:23:05 AM,0.59951,23.304,,
739,08/05/16 11:23:06 AM,0.59951,23.328,,
740,08/05/16 11:23:07 AM,0.59951,23.328,,
741,08/05/16 11:23:08 AM,0.59951,23.328,,
742,08/05/16 11:23:09 AM,0.59951,23.328,,
743,08/05/16 11:23:10 AM,0.59951,23.328,,
744,08/05/16 11:23:11 AM,0.59951,23.328,,
745,08/05/16 11:23:12 AM,0.59951,23.328,,
746,08/05/16 11:23:13 AM,0.59951,23.328,,
747,08/05/16 11:23:14 AM,0.59951,23.328,,
748,08/05/16 11:23:15 AM,0.59890,23.352,,
749,08/05/16 11:23:16 AM,0.59951,23.352,,
750,08/05/16 11:23:17 AM,0.59951,23.352,,
751,08/05/16 11:23:18 AM,0.61600,23.352,,
752,08/05/16 11:23:19 AM,0.83455,23.352,,
753,08/05/16 11:23:20 AM,0.82601,23.352,,
754,08/05/16 11:23:21 AM,0.82906,23.352,,
755,08/05/16 11:23:22 AM,0.82540,23.352,,
756,08/05/16 11:23:23 AM,0.82906,23.352,,
757,08/05/16 11:23:24 AM,0.83089,23.352,,
758,08/05/16 11:23:25 AM,0.80769,23.352,,
759,08/05/16 11:23:26 AM,0.84249,23.376,,
760,08/05/16 11:23:27 AM,0.83394,23.376,,
761,08/05/16 11:23:28 AM,0.82967,23.376,,
762,08/05/16 11:23:29 AM,0.83028,23.376,,
763,08/05/16 11:23:30 AM,0.83272,23.376,,
764,08/05/16 11:23:31 AM,0.84066,23.376,,
765,08/05/16 11:23:32 AM,0.84188,23.400,,
766,08/05/16 11:23:33 AM,0.83272,23.376,,
767,08/05/16 11:23:34 AM,0.85226,23.400,,
768,08/05/16 11:23:35 AM,0.82967,23.400,,
769,08/05/16 11:23:36 AM,0.85043,23.400,,
770,08/05/16 11:23:37 AM,0.82295,23.400,,
771,08/05/16 11:23:38 AM,0.82723,23.400,,
772,08/05/16 11:23:39 AM,0.83639,23.400,,
773,08/05/16 11:23:40 AM,0.82601,23.400,,
774,08/05/16 11:23:41 AM,0.82234,23.400,,
775,08/05/16 11:23:42 AM,0.82357,23.400,,
776,08/05/16 11:23:43 AM,0.82662,23.400,,
777,08/05/16 11:23:44 AM,0.82784,23.400,,
778,08/05/16 11:23:45 AM,0.83150,23.424,,
779,08/05/16 11:23:46 AM,0.83516,23.424,,
780,08/05/16 11:23:47 AM,0.83272,23.400,,
781,08/05/16 11:23:48 AM,0.84554,23.424,,
782,08/05/16 11:23:49 AM,0.83822,23.424,,
783,08/05/16 11:23:50 AM,0.83578,23.424,,
784,08/05/16 11:23:51 AM,0.84737,23.424,,
785,08/05/16 11:23:52 AM,0.81990,23.424,,
786,08/05/16 11:23:53 AM,0.83761,23.424,,
787,08/05/16 11:23:54 AM,0.84554,23.424,,
788,08/05/16 11:23:55 AM,0.81685,23.424,,
789,08/05/16 11:23:56 AM,0.83028,23.448,,
790,08/05/16 11:23:57 AM,0.84188,23.448,,
791,08/05/16 11:23:58 AM,0.83822,23.424,,
792,08/05/16 11:23:59 AM,0.82479,23.448,,
793,08/05/16 11:24:00 AM,0.82906,23.424,,
794,08/05/16 11:24:01 AM,0.84310,23.448,,
795,08/05/16 11:24:02 AM,0.83516,23.448,,
796,08/05/16 11:24:03 AM,0.83700,23.448,,
797,08/05/16 11:24:04 AM,0.83883,23.448,,
798,08/05/16 11:24:05 AM,0.84066,23.448,,
799,08/05/16 11:24:06 AM,0.83150,23.448,,
800,08/05/16 11:24:07 AM,0.83944,23.448,,
801,08/05/16 11:24:08 AM,0.83639,23.472,,
802,08/05/16 11:24:09 AM,0.83578,23.448,,
803,08/05/16 11:24:10 AM,0.84066,23.472,,
804,08/05/16 11:24:11 AM,0.82173,23.472,,
805,08/05/16 11:24:12 AM,0.85775,23.472,,
806,08/05/16 11:24:13 AM,0.75336,23.448,,
807,08/05/16 11:24:14 AM,0.83761,23.472,,
808,08/05/16 11:24:15 AM,0.84005,23.472,,
809,08/05/16 11:24:16 AM,0.87241,23.472,,
810,08/05/16 11:24:17 AM,0.83883,23.448,,
811,08/05/16 11:24:18 AM,0.84371,23.472,,
812,08/05/16 11:24:19 AM,0.83455,23.448,,
813,08/05/16 11:24:20 AM,0.84371,23.472,,
814,08/05/16 11:24:21 AM,0.83211,23.472,,
815,08/05/16 11:24:22 AM,0.83211,23.472,,
816,08/05/16 11:24:23 AM,0.83028,23.448,,
817,08/05/16 11:24:24 AM,0.81868,23.448,,
818,08/05/16 11:24:25 AM,0.97009,23.448,,
819,08/05/16 11:24:26 AM,1.09646,23.448,,
820,08/05/16 11:24:27 AM,1.12637,23.448,,
821,08/05/16 11:24:28 AM,1.13431,23.448,,
822,08/05/16 11:24:29 AM,1.14530,23.448,,
823,08/05/16 11:24:30 AM,1.12027,23.448,,
824,08/05/16 11:24:31 AM,1.12454,23.424,,
825,08/05/16 11:24:32 AM,1.13004,23.448,,
826,08/05/16 11:24:33 AM,1.12821,23.448,,
827,08/05/16 11:24:34 AM,1.13065,23.448,,
828,08/05/16 11:24:35 AM,1.12515,23.448,,
829,08/05/16 11:24:36 AM,1.12882,23.448,,
830,08/05/16 11:24:37 AM,1.13736,23.472,,
831,08/05/16 11:24:38 AM,1.12393,23.448,,
832,08/05/16 11:24:39 AM,1.13553,23.472,,
833,08/05/16 11:24:40 AM,1.13370,23.472,,
834,08/05/16 11:24:41 AM,1.14286,23.472,,
835,08/05/16 11:24:42 AM,1.14164,23.472,,
836,08/05/16 11:24:43 AM,1.13553,23.472,,
837,08/05/16 11:24:44 AM,0.99817,23.472,,
838,08/05/16 11:24:45 AM,1.14530,23.497,,
839,08/05/16 11:24:46 AM,1.13492,23.472,,
840,08/05/16 11:24:47 AM,1.15934,23.497,,
841,08/05/16 11:24:48 AM,1.14042,23.497,,
842,08/05/16 11:24:49 AM,1.13553,23.497,,
843,08/05/16 11:24:50 AM,1.14103,23.497,,
844,08/05/16 11:24:51 AM,1.15507,23.497,,
845,08/05/16 11:24:52 AM,1.12332,23.497,,
846,08/05/16 11:24:53 AM,1.15751,23.497,,
847,08/05/16 11:24:54 AM,1.13614,23.497,,
848,08/05/16 11:24:55 AM,1.13675,23.497,,
849,08/05/16 11:24:56 AM,1.13736,23.497,,
850,08/05/16 11:24:57 AM,1.13919,23.521,,
851,08/05/16 11:24:58 AM,1.12821,23.521,,
852,08/05/16 11:24:59 AM,1.12821,23.497,,
853,08/05/16 11:25:00 AM,1.15690,23.521,,
854,08/05/16 11:25:01 AM,1.12821,23.521,,
855,08/05/16 11:25:02 AM,1.13614,23.521,,
856,08/05/16 11:25:03 AM,1.13919,23.521,,
857,08/05/16 11:25:04 AM,1.13980,23.521,,
858,08/05/16 11:25:05 AM,1.13492,23.521,,
859,08/05/16 11:25:06 AM,1.17338,23.521,,
860,08/05/16 11:25:07 AM,1.15507,23.521,,
861,08/05/16 11:25:08 AM,1.14713,23.521,,
862,08/05/16 11:25:09 AM,1.13736,23.521,,
863,08/05/16 11:25:10 AM,1.13675,23.521,,
864,08/05/16 11:25:11 AM,1.12821,23.521,,
865,08/05/16 11:25:12 AM,1.13858,23.521,,
866,08/05/16 11:25:13 AM,1.15324,23.545,,
867,08/05/16 11:25:14 AM,1.31380,23.545,,
868,08/05/16 11:25:15 AM,1.40171,23.545,,
869,08/05/16 11:25:16 AM,1.44872,23.545,,
870,08/05/16 11:25:17 AM,1.42918,23.545,,
871,08/05/16 11:25:18 AM,1.37790,23.545,,
872,08/05/16 11:25:19 AM,1.39621,23.545,,
873,08/05/16 11:25:20 AM,1.43101,23.545,,
874,08/05/16 11:25:21 AM,1.44078,23.545,,
875,08/05/16 11:25:22 AM,1.44261,23.545,,
876,08/05/16 11:25:23 AM,1.44994,23.545,,
877,08/05/16 11:25:24 AM,1.42552,23.545,,
878,08/05/16 11:25:25 AM,1.43895,23.545,,
879,08/05/16 11:25:26 AM,1.43895,23.545,,
880,08/05/16 11:25:27 AM,1.44200,23.545,,
881,08/05/16 11:25:28 AM,1.43468,23.545,,
882,08/05/16 11:25:29 AM,1.44261,23.545,,
883,08/05/16 11:25:30 AM,1.44383,23.545,,
884,08/05/16 11:25:31 AM,1.45849,23.545,,
885,08/05/16 11:25:32 AM,1.44017,23.545,,
886,08/05/16 11:25:33 AM,1.44750,23.545,,
887,08/05/16 11:25:34 AM,1.42796,23.545,,
888,08/05/16 11:25:35 AM,1.42735,23.545,,
889,08/05/16 11:25:36 AM,1.45055,23.545,,
890,08/05/16 11:25:37 AM,1.47314,23.545,,
891,08/05/16 11:25:38 AM,1.45726,23.545,,
892,08/05/16 11:25:39 AM,1.44078,23.545,,
893,08/05/16 11:25:40 AM,1.45055,23.545,,
894,08/05/16 11:25:41 AM,1.44811,23.545,,
895,08/05/16 11:25:42 AM,1.44444,23.545,,
896,08/05/16 11:25:43 AM,1.44322,23.545,,
897,08/05/16 11:25:44 AM,1.44750,23.545,,
898,08/05/16 11:25:45 AM,1.44444,23.545,,
899,08/05/16 11:25:46 AM,1.44322,23.569,,
900,08/05/16 11:25:47 AM,1.43956,23.545,,
901,08/05/16 11:25:48 AM,1.44872,23.545,,
902,08/05/16 11:25:49 AM,1.42430,23.545,,
903,08/05/16 11:25:50 AM,1.45238,23.569,,
904,08/05/16 11:25:51 AM,1.44628,23.569,,
905,08/05/16 11:25:52 AM,1.44811,23.569,,
906,08/05/16 11:25:53 AM,1.43468,23.569,,
907,08/05/16 11:25:54 AM,1.44933,23.569,,
908,08/05/16 11:25:55 AM,1.44200,23.569,,
909,08/05/16 11:25:56 AM,1.44444,23.569,,
910,08/05/16 11:25:57 AM,1.44994,23.569,,
911,08/05/16 11:25:58 AM,1.44689,23.569,,
912,08/05/16 11:25:59 AM,1.44444,23.569,,
913,08/05/16 11:26:00 AM,1.44750,23.593,,
914,08/05/16 11:26:01 AM,1.44811,23.569,,
915,08/05/16 11:26:02 AM,1.44200,23.569,,
916,08/05/16 11:26:03 AM,1.44261,23.593,,
917,08/05/16 11:26:04 AM,1.43040,23.593,,
918,08/05/16 11:26:05 AM,1.44689,23.593,,
919,08/05/16 11:26:06 AM,1.46398,23.593,,
920,08/05/16 11:26:07 AM,1.45604,23.569,,
921,08/05/16 11:26:08 AM,1.44872,23.593,,
922,08/05/16 11:26:09 AM,1.43895,23.593,,
923,08/05/16 11:26:10 AM,1.44200,23.593,,
924,08/05/16 11:26:11 AM,1.44078,23.593,,
925,08/05/16 11:26:12 AM,1.43040,23.593,,
926,08/05/16 11:26:13 AM,1.44750,23.593,,
927,08/05/16 11:26:14 AM,1.44628,23.593,,
928,08/05/16 11:26:15 AM,1.43712,23.593,,
929,08/05/16 11:26:16 AM,1.43712,23.593,,
930,08/05/16 11:26:17 AM,1.44139,23.593,,
931,08/05/16 11:26:18 AM,1.44628,23.593,,
932,08/05/16 11:26:19 AM,1.44505,23.593,,
933,08/05/16 11:26:20 AM,1.43162,23.593,,
934,08/05/16 11:26:21 AM,1.45665,23.593,,
935,08/05/16 11:26:22 AM,1.45665,23.593,,
936,08/05/16 11:26:23 AM,1.40842,23.617,,
937,08/05/16 11:26:24 AM,1.42918,23.593,,
938,08/05/16 11:26:25 AM,1.44322,23.593,,
939,08/05/16 11:26:26 AM,1.48291,23.593,,
940,08/05/16 11:26:27 AM,1.52137,23.593,,
941,08/05/16 11:26:28 AM,1.76068,23.593,,
942,08/05/16 11:26:29 AM,1.89499,23.593,,
943,08/05/16 11:26:30 AM,1.89683,23.593,,
944,08/05/16 11:26:31 AM,1.91392,23.593,,
945,08/05/16 11:26:32 AM,1.89988,23.593,,
946,08/05/16 11:26:33 AM,2.01343,23.593,,
947,08/05/16 11:26:34 AM,1.84432,23.593,,
948,08/05/16 11:26:35 AM,1.88950,23.593,,
949,08/05/16 11:26:36 AM,1.90537,23.593,,
950,08/05/16 11:26:37 AM,1.86752,23.617,,
951,08/05/16 11:26:38 AM,1.92186,23.593,,
952,08/05/16 11:26:39 AM,1.89499,23.617,,
953,08/05/16 11:26:40 AM,1.91148,23.617,,
954,08/05/16 11:26:41 AM,1.87851,23.617,,
955,08/05/16 11:26:42 AM,1.91087,23.617,,
956,08/05/16 11:26:43 AM,1.88462,23.617,,
957,08/05/16 11:26:44 AM,1.90659,23.617,,
958,08/05/16 11:26:45 AM,1.90537,23.617,,
959,08/05/16 11:26:46 AM,1.90842,23.617,,
960,08/05/16 11:26:47 AM,1.90476,23.617,,
961,08/05/16 11:26:48 AM,1.90720,23.617,,
962,08/05/16 11:26:49 AM,1.91087,23.617,,
963,08/05/16 11:26:50 AM,1.91087,23.593,,
964,08/05/16 11:26:51 AM,1.90354,23.617,,
965,08/05/16 11:26:52 AM,1.90537,23.617,,
966,08/05/16 11:26:53 AM,1.90354,23.617,,
967,08/05/16 11:26:54 AM,1.91453,23.617,,
968,08/05/16 11:26:55 AM,1.96642,23.617,,
969,08/05/16 11:26:56 AM,1.90842,23.617,,
970,08/05/16 11:26:57 AM,1.90293,23.617,,
971,08/05/16 11:26:58 AM,1.93590,23.617,,
972,08/05/16 11:26:59 AM,1.92125,23.641,,
973,08/05/16 11:27:00 AM,1.91148,23.641,,
974,08/05/16 11:27:01 AM,1.89133,23.641,,
975,08/05/16 11:27:02 AM,1.91392,23.641,,
976,08/05/16 11:27:03 AM,1.91819,23.641,,
977,08/05/16 11:27:04 AM,1.90537,23.641,,
978,08/05/16 11:27:05 AM,1.89194,23.641,,
979,08/05/16 11:27:06 AM,1.90659,23.641,,
980,08/05/16 11:27:07 AM,1.91758,23.641,,
981,08/05/16 11:27:08 AM,1.95726,23.641,,
982,08/05/16 11:27:09 AM,1.89744,23.665,,
983,08/05/16 11:27:10 AM,1.91331,23.665,,
984,08/05/16 11:27:11 AM,1.90659,23.665,,
985,08/05/16 11:27:12 AM,1.90415,23.665,,
986,08/05/16 11:27:13 AM,1.91087,23.665,,
987,08/05/16 11:27:14 AM,1.90720,23.665,,
988,08/05/16 11:27:15 AM,1.90781,23.665,,
989,08/05/16 11:27:16 AM,1.91636,23.665,,
990,08/05/16 11:27:17 AM,1.90781,23.665,,
991,08/05/16 11:27:18 AM,1.90720,23.665,,
992,08/05/16 11:27:19 AM,1.90720,23.689,,
993,08/05/16 11:27:20 AM,1.90904,23.689,,
994,08/05/16 11:27:21 AM,1.90415,23.689,,
995,08/05/16 11:27:22 AM,1.87302,23.689,,
996,08/05/16 11:27:23 AM,1.93468,23.689,,
997,08/05/16 11:27:24 AM,1.89927,23.713,,
998,08/05/16 11:27:25 AM,1.89927,23.689,,
999,08/05/16 11:27:26 AM,2.49145,23.689,,
1000,08/05/16 11:27:27 AM,1.90232,23.689,,
1001,08/05/16 11:27:28 AM,1.90049,23.689,,
1002,08/05/16 11:27:29 AM,1.91819,23.689,,
1003,08/05/16 11:27:30 AM,1.91758,23.713,,
1004,08/05/16 11:27:31 AM,1.90842,23.689,,
1005,08/05/16 11:27:32 AM,1.91514,23.689,,
1006,08/05/16 11:27:33 AM,1.90537,23.713,,
1007,08/05/16 11:27:34 AM,1.91575,23.713,,
1008,08/05/16 11:27:35 AM,1.90781,23.713,,
1009,08/05/16 11:27:36 AM,1.92308,23.713,,
1010,08/05/16 11:27:37 AM,1.90415,23.713,,
1011,08/05/16 11:27:38 AM,1.89011,23.713,,
1012,08/05/16 11:27:39 AM,1.87912,23.713,,
1013,08/05/16 11:27:40 AM,1.90904,23.713,,
1014,08/05/16 11:27:41 AM,1.91392,23.713,,
1015,08/05/16 11:27:42 AM,1.94078,23.713,,
1016,08/05/16 11:27:43 AM,1.90598,23.713,,
1017,08/05/16 11:27:44 AM,1.90659,23.713,,
1018,08/05/16 11:27:45 AM,1.90293,23.713,,
1019,08/05/16 11:27:46 AM,1.89927,23.713,,
1020,08/05/16 11:27:47 AM,1.90354,23.713,,
1021,08/05/16 11:27:48 AM,1.89255,23.713,,
1022,08/05/16 11:27:49 AM,1.90904,23.713,,
1023,08/05/16 11:27:50 AM,1.89011,23.737,,
1024,08/05/16 11:27:51 AM,1.89072,23.737,,
1025,08/05/16 11:27:52 AM,1.90110,23.737,,
1026,08/05/16 11:27:53 AM,1.89866,23.737,,
1027,08/05/16 11:27:54 AM,1.92308,23.737,,
1028,08/05/16 11:27:55 AM,1.81563,23.737,,
1029,08/05/16 11:27:56 AM,1.89805,23.737,,
1030,08/05/16 11:27:57 AM,2.07875,23.737,,
1031,08/05/16 11:27:58 AM,2.13553,23.737,,
1032,08/05/16 11:27:59 AM,2.14408,23.737,,
1033,08/05/16 11:28:00 AM,2.18071,23.737,,
1034,08/05/16 11:28:01 AM,2.13614,23.737,,
1035,08/05/16 11:28:02 AM,2.13004,23.737,,
1036,08/05/16 11:28:03 AM,2.13248,23.737,,
1037,08/05/16 11:28:04 AM,2.12515,23.737,,
1038,08/05/16 11:28:05 AM,2.12637,23.737,,
1039,08/05/16 11:28:06 AM,2.13370,23.737,,
1040,08/05/16 11:28:07 AM,2.13126,23.737,,
1041,08/05/16 11:28:08 AM,2.13248,23.737,,
1042,08/05/16 11:28:09 AM,2.12332,23.761,,
1043,08/05/16 11:28:10 AM,2.13309,23.761,,
1044,08/05/16 11:28:11 AM,2.13614,23.761,,
1045,08/05/16 11:28:12 AM,2.13187,23.761,,
1046,08/05/16 11:28:13 AM,2.13309,23.761,,
1047,08/05/16 11:28:14 AM,2.12576,23.761,,
1048,08/05/16 11:28:15 AM,2.11783,23.761,,
1049,08/05/16 11:28:16 AM,2.14530,23.761,,
1050,08/05/16 11:28:17 AM,2.10256,23.761,,
1051,08/05/16 11:28:18 AM,2.13553,23.761,,
1052,08/05/16 11:28:19 AM,2.17277,23.785,,
1053,08/05/16 11:28:20 AM,2.12332,23.761,,
1054,08/05/16 11:28:21 AM,2.12698,23.761,,
1055,08/05/16 11:28:22 AM,2.12393,23.785,,
1056,08/05/16 11:28:23 AM,2.12454,23.785,,
1057,08/05/16 11:28:24 AM,2.12454,23.785,,
1058,08/05/16 11:28:25 AM,2.13126,23.785,,
1059,08/05/16 11:28:26 AM,2.11111,23.785,,
1060,08/05/16 11:28:27 AM,2.15140,23.785,,
1061,08/05/16 11:28:28 AM,2.11783,23.785,,
1062,08/05/16 11:28:29 AM,2.13736,23.785,,
1063,08/05/16 11:28:30 AM,2.13736,23.785,,
1064,08/05/16 11:28:31 AM,2.16361,23.785,,
1065,08/05/16 11:28:32 AM,2.13065,23.785,,
1066,08/05/16 11:28:33 AM,2.13675,23.809,,
1067,08/05/16 11:28:34 AM,2.15812,23.809,,
1068,08/05/16 11:28:35 AM,2.14225,23.785,,
1069,08/05/16 11:28:36 AM,2.12027,23.785,,
1070,08/05/16 11:28:37 AM,2.13675,23.809,,
1071,08/05/16 11:28:38 AM,2.13614,23.809,,
1072,08/05/16 11:28:39 AM,2.12759,23.809,,
1073,08/05/16 11:28:40 AM,2.12149,23.809,,
1074,08/05/16 11:28:41 AM,2.13797,23.809,,
1075,08/05/16 11:28:42 AM,2.11783,23.809,,
1076,08/05/16 11:28:43 AM,2.16484,23.809,,
1077,08/05/16 11:28:44 AM,2.09768,23.809,,
1078,08/05/16 11:28:45 AM,2.11722,23.809,,
1079,08/05/16 11:28:46 AM,2.16361,23.809,,
1080,08/05/16 11:28:47 AM,2.09890,23.809,,
1081,08/05/16 11:28:48 AM,2.15385,23.785,,
1082,08/05/16 11:28:49 AM,2.12149,23.785,,
1083,08/05/16 11:28:50 AM,2.12149,23.785,,
1084,08/05/16 11:28:51 AM,2.14042,23.785,,
1085,08/05/16 11:28:52 AM,2.13492,23.761,,
1086,08/05/16 11:28:53 AM,2.13370,23.761,,
1087,08/05/16 11:28:54 AM,2.13797,23.737,,
1088,08/05/16 11:28:55 AM,2.14896,23.737,,
1089,08/05/16 11:28:56 AM,2.49939,23.737,,
1090,08/05/16 11:28:57 AM,2.49939,23.713,,
1091,08/05/16 11:28:58 AM,2.49939,23.713,,
1092,08/05/16 11:28:59 AM,2.49939,23.713,,
1093,08/05/16 11:29:00 AM,2.49939,23.713,,
1094,08/05/16 11:29:01 AM,2.49939,23.713,,
1095,08/05/16 11:29:02 AM,2.49939,23.689,,
1096,08/05/16 11:29:03 AM,2.49939,23.689,,
1097,08/05/16 11:29:04 AM,2.49939,23.713,,
1098,08/05/16 11:29:05 AM,2.48046,23.713,,
1099,08/05/16 11:29:06 AM,2.49939,23.689,,
1100,08/05/16 11:29:07 AM,2.49939,23.689,,
1101,08/05/16 11:29:08 AM,2.49939,23.689,,
1102,08/05/16 11:29:09 AM,2.49939,23.689,,
1103,08/05/16 11:29:10 AM,2.49939,23.689,,
1104,08/05/16 11:29:11 AM,2.49939,23.713,,
1105,08/05/16 11:29:12 AM,2.49939,23.713,,
1106,08/05/16 11:29:13 AM,2.49939,23.713,,
1107,08/05/16 11:29:14 AM,2.49939,23.713,,
1108,08/05/16 11:29:15 AM,2.49939,23.713,,
1109,08/05/16 11:29:16 AM,2.49939,23.713,,
1110,08/05/16 11:29:17 AM,2.49939,23.713,,
1111,08/05/16 11:29:18 AM,2.49939,23.713,,
1112,08/05/16 11:29:19 AM,2.49939,23.713,,
1113,08/05/16 11:29:20 AM,2.49939,23.713,,
1114,08/05/16 11:29:21 AM,2.49939,23.737,,
1115,08/05/16 11:29:22 AM,2.49939,23.713,,
1116,08/05/16 11:29:23 AM,2.49939,23.713,,
1117,08/05/16 11:29:24 AM,2.49939,23.737,,
1118,08/05/16 11:29:25 AM,2.49939,23.737,,
1119,08/05/16 11:29:26 AM,2.49939,23.737,,
1120,08/05/16 11:29:27 AM,2.49939,23.737,,
1121,08/05/16 11:29:28 AM,2.49939,23.737,,
1122,08/05/16 11:29:29 AM,2.49939,23.737,,
1123,08/05/16 11:29:30 AM,2.49939,23.737,,
1124,08/05/16 11:29:31 AM,2.49939,23.737,,
1125,08/05/16 11:29:32 AM,2.49939,23.737,,
1126,08/05/16 11:29:33 AM,2.49939,23.737,,
1127,08/05/16 11:29:34 AM,2.49939,23.737,,
1128,08/05/16 11:29:35 AM,2.49939,23.737,,
1129,08/05/16 11:29:36 AM,2.49939,23.737,,
1130,08/05/16 11:29:37 AM,2.49939,23.737,,
1131,08/05/16 11:29:38 AM,2.49939,23.737,,
1132,08/05/16 11:29:39 AM,2.49939,23.761,,
1133,08/05/16 11:29:40 AM,2.49939,23.761,,
1134,08/05/16 11:29:41 AM,2.49939,23.761,,
1135,08/05/16 11:29:42 AM,2.49939,23.761,,
1136,08/05/16 11:29:43 AM,2.49939,23.761,,
1137,08/05/16 11:29:44 AM,2.49939,23.761,,
1138,08/05/16 11:29:45 AM,2.49939,23.761,,
1139,08/05/16 11:29:46 AM,2.49939,23.761,,
1140,08/05/16 11:29:47 AM,2.49939,23.761,,
1141,08/05/16 11:29:48 AM,2.49939,23.761,,
1142,08/05/16 11:29:49 AM,2.49939,23.761,,
1143,08/05/16 11:29:50 AM,2.49939,23.761,,
1144,08/05/16 11:29:51 AM,2.49939,23.761,,
1145,08/05/16 11:29:52 AM,2.49939,23.761,,
1146,08/05/16 11:29:53 AM,2.49939,23.761,,
1147,08/05/16 11:29:54 AM,2.49939,23.761,,
1148,08/05/16 11:29:55 AM,2.49939,23.761,,
1149,08/05/16 11:29:56 AM,2.49939,23.761,,
1150,08/05/16 11:29:57 AM,2.49939,23.761,,
1151,08/05/16 11:29:58 AM,2.49939,23.761,,
1152,08/05/16 11:29:59 AM,2.49939,23.761,,
1153,08/05/16 11:30:00 AM,2.49939,23.761,,
1154,08/05/16 11:30:01 AM,2.49939,23.761,,
1155,08/05/16 11:30:02 AM,2.49939,23.761,,
1156,08/05/16 11:30:03 AM,2.49939,23.761,,
1157,08/05/16 11:30:04 AM,2.49939,23.761,,
1158,08/05/16 11:30:05 AM,2.49939,23.761,,
1159,08/05/16 11:30:06 AM,2.49939,23.761,,
1160,08/05/16 11:30:07 AM,2.49939,23.761,,
1161,08/05/16 11:30:08 AM,2.49939,23.761,,
