dates,tension,temperature,deltaH
11/03/2019 10:08:31,1.21,14.226,-0.02
11/03/2019 10:09:31,1.21035,14.223,-0.02
11/03/2019 10:10:31,1.21054,14.21,-0.02
11/03/2019 10:11:31,1.21054,14.208,-0.02
11/03/2019 10:12:31,1.21038,14.198,-0.02
11/03/2019 10:13:31,1.21035,14.176,-0.02
11/03/2019 10:14:31,1.20958,14.182,-0.02
11/03/2019 10:15:31,1.21031,14.179,-0.02
11/03/2019 10:16:31,1.21298,14.195,-0.02
11/03/2019 10:17:31,1.21294,14.18,-0.02
11/03/2019 10:18:31,1.21496,14.208,-0.02
11/03/2019 10:19:31,1.21366,14.646,-0.02
11/03/2019 10:20:31,1.21195,15.87,-0.02
11/03/2019 10:21:31,1.21035,17.684,-0.02
11/03/2019 10:22:31,1.20958,19.606,-0.02
11/03/2019 10:23:31,1.20954,21.316,-0.02
11/03/2019 10:24:31,1.21103,22.562,-0.02
11/03/2019 10:25:31,1.21252,23.373,-0.02
11/03/2019 10:26:31,1.21378,23.91,-0.02
11/03/2019 10:27:31,1.21542,24.234,-0.02
11/03/2019 10:28:31,1.21637,24.434,-0.02
11/03/2019 10:29:31,1.21706,24.558,-0.02
11/03/2019 10:30:31,1.21786,24.647,-0.02
11/03/2019 10:31:31,1.21798,24.709,-0.02
11/03/2019 10:32:31,1.21874,24.741,-0.02
11/03/2019 10:33:31,1.21962,24.758,-0.02
11/03/2019 10:34:31,1.22007,24.777,-0.02
11/03/2019 10:35:31,1.21996,24.803,-0.02
11/03/2019 10:36:31,1.22068,24.832,-0.02
11/03/2019 10:37:31,1.22126,24.874,-0.02
11/03/2019 10:38:31,1.22171,24.882,-0.02
11/03/2019 10:39:31,1.22217,24.801,-0.02
11/03/2019 10:40:31,1.22286,24.676,-0.02
11/03/2019 10:41:31,1.22313,24.599,-0.02
11/03/2019 10:42:31,1.22309,24.584,-0.02
11/03/2019 10:43:31,1.22339,24.594,-0.02
11/03/2019 10:44:31,1.22343,24.603,-0.02
11/03/2019 10:45:31,1.22408,24.572,-0.02
11/03/2019 10:46:31,1.22366,24.534,-0.02
11/03/2019 10:47:31,1.22374,24.528,-0.02
11/03/2019 10:48:31,1.22377,24.519,-0.02
11/03/2019 10:49:31,1.22416,24.504,-0.02
11/03/2019 10:50:31,1.22461,24.48,-0.02
11/03/2019 10:51:31,1.22457,24.446,-0.02
11/03/2019 10:52:31,1.22461,24.407,-0.02
11/03/2019 10:53:31,1.22461,24.428,-0.02
11/03/2019 10:54:31,1.22507,24.465,-0.02
11/03/2019 10:55:31,1.2253,24.383,-0.02
11/03/2019 10:56:31,1.22553,24.315,-0.02
11/03/2019 10:57:31,1.22553,24.311,-0.02
11/03/2019 10:58:31,1.22576,24.311,-0.02
11/03/2019 10:59:31,1.22519,24.297,-0.02
11/03/2019 11:00:31,1.22599,24.281,-0.02
11/03/2019 11:01:31,1.22568,24.253,-0.02
11/03/2019 11:02:31,1.22602,24.228,-0.02
11/03/2019 11:03:31,1.22633,24.195,-0.02
11/03/2019 11:04:31,1.22629,24.178,-0.02
11/03/2019 11:05:31,1.22633,24.146,-0.02
11/03/2019 11:06:31,1.22614,24.121,-0.02
11/03/2019 11:07:31,1.22625,24.124,-0.02
11/03/2019 11:08:31,1.22641,24.106,-0.02
11/03/2019 11:09:31,1.22648,24.064,-0.02
11/03/2019 11:10:31,1.22633,24.041,-0.02
11/03/2019 11:11:31,1.2258,24.024,-0.02
11/03/2019 11:12:31,1.22629,23.972,-0.02
11/03/2019 11:13:31,1.22667,23.946,-0.02
11/03/2019 11:14:31,1.22679,23.896,-0.02
11/03/2019 11:15:31,1.2266,23.866,-0.02
11/03/2019 11:16:31,1.2266,23.878,-0.02
11/03/2019 11:17:31,1.22705,23.839,-0.02
11/03/2019 11:18:31,1.22637,23.781,-0.02
11/03/2019 11:19:31,1.22633,23.781,-0.02
11/03/2019 11:20:31,1.22675,23.779,-0.02
11/03/2019 11:21:31,1.22671,23.714,-0.02
11/03/2019 11:22:31,1.22618,23.674,-0.02
