dates,tension,temperature,deltaH
23/04/2019 17:43:22,1.16522141085736,25.984,0.02
23/04/2019 17:44:22,1.16426008363359,25.665,0.02
23/04/2019 17:52:22,1.1615117123857,24.753,0.02
23/04/2019 17:56:22,1.16143938682654,24.729,0.02
23/04/2019 17:57:22,1.16133993918271,24.696,0.02
23/04/2019 17:58:22,1.16135802057249,24.702,0.02
23/04/2019 17:59:22,1.16128268144837,24.677,0.02
23/04/2019 18:00:22,1.1612374779739,24.662,0.02
23/04/2019 18:01:22,1.16123446440894,24.661,0.02
23/04/2019 18:02:22,1.1610747454658,24.608,0.02
23/04/2019 18:03:22,1.16099639277672,24.582,0.02
23/04/2019 18:04:22,1.16094817573728,24.566,0.02
23/04/2019 18:05:22,1.16084270096351,24.531,0.02
23/04/2019 18:06:22,1.16077338896932,24.508,0.02
23/04/2019 18:07:22,1.16071613123499,24.489,0.02
23/04/2019 18:08:22,1.16061065646123,24.454,0.02
23/04/2019 18:09:22,1.16050216812249,24.418,0.02
23/04/2019 18:10:22,1.16045093751809,24.401,0.02
23/04/2019 18:11:22,1.1604418968232,24.398,0.02
23/04/2019 18:12:22,1.16026108292531,24.338,0.02
23/04/2019 18:13:22,1.16014656745665,24.3,0.02
23/04/2019 18:14:22,1.16014355389168,24.299,0.02
23/04/2019 18:15:22,1.16001095703323,24.255,0.02
23/04/2019 18:16:22,1.15983014313534,24.195,0.02
23/04/2019 18:17:22,1.15976987183605,24.175,0.02
23/04/2019 18:18:22,1.15974274975137,24.166,0.02
23/04/2019 18:19:22,1.15957399011334,24.11,0.02
23/04/2019 18:20:22,1.15945344751475,24.07,0.02
23/04/2019 18:21:22,1.15946550177461,24.074,0.02
23/04/2019 18:22:22,1.15930578283147,24.021,0.02
23/04/2019 18:23:22,1.15916113171316,23.973,0.02
23/04/2019 18:24:22,1.15920332162267,23.987,0.02
23/04/2019 18:25:22,1.15903456198464,23.931,0.02
23/04/2019 18:26:22,1.15890799225612,23.889,0.02
23/04/2019 18:27:22,1.15883566669696,23.865,0.02
23/04/2019 18:28:22,1.15879046322249,23.85,0.02
23/04/2019 18:29:22,1.15866389349397,23.808,0.02
23/04/2019 18:30:22,1.15855540515524,23.772,0.02
23/04/2019 18:31:22,1.1585584187202,23.773,0.02
23/04/2019 18:32:22,1.15837157769239,23.711,0.02
23/04/2019 18:33:22,1.15828117074344,23.681,0.02
23/04/2019 18:34:22,1.15829925213323,23.687,0.02
23/04/2019 18:35:22,1.15812446536527,23.629,0.02
23/04/2019 18:36:22,1.15804309911122,23.602,0.02
23/04/2019 18:37:22,1.15800090920172,23.588,0.02
23/04/2019 18:38:22,1.1578652987783,23.543,0.02
23/04/2019 18:39:22,1.1576603763607,23.475,0.02
23/04/2019 18:40:22,1.15761215932126,23.459,0.02
23/04/2019 18:41:22,1.15757599654168,23.447,0.02
23/04/2019 18:42:22,1.15737107412408,23.379,0.02
23/04/2019 18:43:22,1.15728669430506,23.351,0.02
23/04/2019 18:44:22,1.15721436874591,23.327,0.02
23/04/2019 18:45:22,1.1570697176276,23.279,0.02
23/04/2019 18:46:22,1.15699136493851,23.253,0.02
23/04/2019 18:47:22,1.15702451415312,23.264,0.02
23/04/2019 18:48:22,1.15687082233992,23.213,0.02
23/04/2019 18:49:22,1.15674726617636,23.172,0.02
23/04/2019 18:50:22,1.15668096774714,23.15,0.02
23/04/2019 18:51:22,1.15665685922742,23.142,0.02
23/04/2019 18:52:22,1.15652727593393,23.099,0.02
23/04/2019 18:53:22,1.15645495037478,23.075,0.02
23/04/2019 18:54:22,1.15634043490612,23.037,0.02
23/04/2019 18:55:22,1.15622290587249,22.998,0.02
23/04/2019 18:56:22,1.15613852605348,22.97,0.02
23/04/2019 18:57:22,1.1560420919746,22.938,0.02
23/04/2019 18:58:22,1.15595168502566,22.908,0.02
23/04/2019 18:59:22,1.15578895251756,22.854,0.02
23/04/2019 19:00:22,1.15573470834819,22.836,0.02
23/04/2019 19:01:22,1.15575881686791,22.844,0.02
23/04/2019 19:02:22,1.15558704366492,22.787,0.02
23/04/2019 19:03:22,1.15551773167073,22.764,0.02
23/04/2019 19:04:22,1.15543033828675,22.735,0.02
23/04/2019 19:05:22,1.15523445656404,22.67,0.02
23/04/2019 19:06:22,1.1551952802195,22.657,0.02
23/04/2019 19:07:22,1.15518021239467,22.652,0.02
23/04/2019 19:08:22,1.1550325477114,22.603,0.02
23/04/2019 19:09:22,1.15492405937267,22.567,0.02
23/04/2019 19:10:22,1.15497830354203,22.585,0.02
23/04/2019 19:11:22,1.15485173381351,22.543,0.02
23/04/2019 19:12:22,1.15468598774045,22.488,0.02
23/04/2019 19:13:22,1.15464379783094,22.474,0.02
23/04/2019 19:14:22,1.15456243157689,22.447,0.02
23/04/2019 19:15:22,1.15436353628921,22.381,0.02
23/04/2019 19:16:22,1.15424299369062,22.341,0.02
23/04/2019 19:17:22,1.15420683091104,22.329,0.02
23/04/2019 19:18:22,1.1541164239621,22.299,0.02
23/04/2019 19:19:22,1.15404108483798,22.274,0.02
23/04/2019 19:20:22,1.15391752867443,22.233,0.02
23/04/2019 19:21:22,1.15391752867443,22.233,0.02
23/04/2019 19:22:22,1.15380602677073,22.196,0.02
23/04/2019 19:23:22,1.15364329426263,22.142,0.02
23/04/2019 19:24:22,1.15355891444361,22.114,0.02
23/04/2019 19:25:22,1.15343535828006,22.073,0.02
23/04/2019 19:26:22,1.15332686994133,22.037,0.02
23/04/2019 19:27:22,1.15334495133111,22.043,0.02
23/04/2019 19:28:22,1.15324851725224,22.011,0.02
23/04/2019 19:29:22,1.15316715099819,21.984,0.02
23/04/2019 19:30:22,1.15304058126967,21.942,0.02
23/04/2019 19:31:22,1.15295318788569,21.913,0.02
23/04/2019 19:32:22,1.15282963172214,21.872,0.02
23/04/2019 19:33:22,1.15282059102724,21.869,0.02
23/04/2019 19:34:22,1.15270607555858,21.831,0.02
23/04/2019 19:35:22,1.15252224809573,21.77,0.02
23/04/2019 19:36:22,1.15239567836721,21.728,0.02
23/04/2019 19:37:22,1.15239567836721,21.728,0.02
23/04/2019 19:38:22,1.1522932171584,21.694,0.02
23/04/2019 19:39:22,1.15215760673499,21.649,0.02
23/04/2019 19:40:22,1.15218472881967,21.658,0.02
23/04/2019 19:41:22,1.15208528117583,21.625,0.02
23/04/2019 19:42:22,1.15189844014802,21.563,0.02
23/04/2019 19:43:22,1.15187131806333,21.554,0.02
23/04/2019 19:44:22,1.15179296537425,21.528,0.02
