dates;tension;temperature;deltaH
11/03/2019 10:08:31;1.21607845211664;14.226;-0.02
11/03/2019 10:09:31;1.21607552915426;14.223;-0.02
11/03/2019 10:10:31;1.21606286298395;14.21;-0.02
11/03/2019 10:11:31;1.21606091434237;14.208;-0.02
11/03/2019 10:12:31;1.21605117113444;14.198;-0.02
11/03/2019 10:13:31;1.21602973607699;14.176;-0.02
11/03/2019 10:14:31;1.21603558200175;14.182;-0.02
11/03/2019 10:15:31;1.21603265903937;14.179;-0.02
11/03/2019 10:16:31;1.21604824817206;14.195;-0.02
11/03/2019 10:17:31;1.21603363336016;14.18;-0.02
11/03/2019 10:18:31;1.21606091434237;14.208;-0.02
11/03/2019 10:19:31;1.2164876668497;14.646;-0.02
11/03/2019 10:20:31;1.21768023550032;15.87;-0.02
11/03/2019 10:21:31;1.21944765341882;17.684;-0.02
11/03/2019 10:22:31;1.22132029798295;19.606;-0.02
11/03/2019 10:23:31;1.22298638653897;21.316;-0.02
11/03/2019 10:24:31;1.22420039024704;22.562;-0.02
11/03/2019 10:25:31;1.22499056441016;23.373;-0.02
11/03/2019 10:26:31;1.225513774676;23.91;-0.02
11/03/2019 10:27:31;1.22582945461293;24.234;-0.02
11/03/2019 10:28:31;1.22602431877153;24.434;-0.02
11/03/2019 10:29:31;1.22614513454986;24.558;-0.02
11/03/2019 10:30:31;1.22623184910044;24.647;-0.02
11/03/2019 10:31:31;1.2262922569896;24.709;-0.02
11/03/2019 10:32:31;1.22632343525498;24.741;-0.02
11/03/2019 10:33:31;1.22633999870846;24.758;-0.02
11/03/2019 10:34:31;1.22635851080352;24.777;-0.02
11/03/2019 10:35:31;1.22638384314414;24.803;-0.02
11/03/2019 10:36:31;1.22641209844714;24.832;-0.02
11/03/2019 10:37:31;1.22645301992045;24.874;-0.02
11/03/2019 10:38:31;1.22646081448679;24.882;-0.02
11/03/2019 10:39:31;1.22638189450256;24.801;-0.02
11/03/2019 10:40:31;1.22626010440343;24.676;-0.02
11/03/2019 10:41:31;1.22618508170237;24.599;-0.02
11/03/2019 10:42:31;1.22617046689048;24.584;-0.02
11/03/2019 10:43:31;1.22618021009841;24.594;-0.02
11/03/2019 10:44:31;1.22618897898554;24.603;-0.02
11/03/2019 10:45:31;1.22615877504096;24.572;-0.02
11/03/2019 10:46:31;1.22612175085083;24.534;-0.02
11/03/2019 10:47:31;1.22611590492607;24.528;-0.02
11/03/2019 10:48:31;1.22610713603893;24.519;-0.02
11/03/2019 10:49:31;1.22609252122704;24.504;-0.02
11/03/2019 10:50:31;1.22606913752801;24.48;-0.02
11/03/2019 10:51:31;1.22603601062104;24.446;-0.02
11/03/2019 10:52:31;1.22599801211012;24.407;-0.02
11/03/2019 10:53:31;1.22601847284677;24.428;-0.02
11/03/2019 10:54:31;1.22605452271611;24.465;-0.02
11/03/2019 10:55:31;1.22597462841109;24.383;-0.02
11/03/2019 10:56:31;1.22590837459716;24.315;-0.02
