dates,tension,temperature,deltaH
NA,1.21,NA,-0.022
NA,1.54,NA,-0.074
NA,1.64,NA,-0.093
NA,1.79,NA,-0.12
NA,1.89,NA,-0.138
NA,2.05,NA,-0.163
NA,2.15,NA,-0.181
NA,2.38,NA,-0.217
NA,2.45,NA,-0.227
NA,2.35,NA,-0.209
NA,2.19,NA,-0.175
NA,2.05,NA,-0.148
NA,1.82,NA,-0.108
NA,1.54,NA,-0.057
NA,1.4,NA,-0.025
NA,1.23,NA,0.006
NA,1.11,NA,0.029
NA,0.97,NA,0.057
NA,0.88,NA,0.064
