dates,tension,temperature,deltaH
08/03/2019 18:36:52,1.24955800347838,24.373,-0.002
08/03/2019 18:37:52,1.24978800347838,24.302,-0.002
08/03/2019 18:38:52,1.24971800347838,24.276,-0.002
08/03/2019 18:39:52,1.24963800347838,24.264,-0.002
08/03/2019 18:40:52,1.24978800347838,24.223,-0.002
08/03/2019 18:41:52,1.24982800347838,24.21,-0.002
08/03/2019 18:42:52,1.24982800347838,24.207,-0.002
08/03/2019 18:43:52,1.24978800347838,24.169,-0.002
08/03/2019 18:44:52,1.24974800347838,24.146,-0.002
08/03/2019 18:45:52,1.24986800347838,24.11,-0.002
08/03/2019 18:46:52,1.24978800347838,24.038,-0.002
08/03/2019 18:47:52,1.24971800347838,24.02,-0.002
08/03/2019 18:48:52,1.24971800347838,24.061,-0.002
08/03/2019 18:49:52,1.24982800347838,23.981,-0.002
08/03/2019 18:50:52,1.24967800347838,23.934,-0.002
08/03/2019 18:51:52,1.24982800347838,23.93,-0.002
08/03/2019 18:52:52,1.24982800347838,23.916,-0.002
08/03/2019 18:53:52,1.24986800347838,23.835,-0.002
08/03/2019 18:54:52,1.25009800347838,23.826,-0.002
08/03/2019 18:55:52,1.24990800347838,23.85,-0.002
08/03/2019 18:56:52,1.24967800347838,23.754,-0.002
08/03/2019 18:57:52,1.24967800347838,23.711,-0.002
08/03/2019 18:58:52,1.24978800347838,23.728,-0.002
08/03/2019 18:59:52,1.24963800347838,23.68,-0.002
08/03/2019 19:00:52,1.24967800347838,23.633,-0.002
08/03/2019 19:01:52,1.24967800347838,23.638,-0.002
08/03/2019 19:02:52,1.24952800347838,23.591,-0.002
08/03/2019 19:03:52,1.24971800347838,23.522,-0.002
08/03/2019 19:04:52,1.24952800347838,23.513,-0.002
08/03/2019 19:05:52,1.24952800347838,23.527,-0.002
08/03/2019 19:06:52,1.24944800347838,23.471,-0.002
08/03/2019 19:07:52,1.24952800347838,23.414,-0.002
08/03/2019 19:08:52,1.24959800347838,23.411,-0.002
08/03/2019 19:09:52,1.24952800347838,23.39,-0.002
08/03/2019 19:10:52,1.24952800347838,23.333,-0.002
08/03/2019 19:11:52,1.24940800347838,23.325,-0.002
08/03/2019 19:12:52,1.24940800347838,23.316,-0.002
08/03/2019 19:13:52,1.24940800347838,23.256,-0.002
08/03/2019 19:14:52,1.24929800347838,23.225,-0.002
08/03/2019 19:15:52,1.24921800347838,23.208,-0.002
08/03/2019 19:16:52,1.24929800347838,23.145,-0.002
08/03/2019 19:17:52,1.24913800347838,23.132,-0.002
08/03/2019 19:18:52,1.24917800347838,23.147,-0.002
08/03/2019 19:19:52,1.24913800347838,23.081,-0.002
08/03/2019 19:20:52,1.24898800347838,23.033,-0.002
08/03/2019 19:21:52,1.24910800347838,23.036,-0.002
08/03/2019 19:22:52,1.24906800347838,23.015,-0.002
08/03/2019 19:23:52,1.24883800347838,22.941,-0.002
08/03/2019 19:24:52,1.24894800347838,22.943,-0.002
08/03/2019 19:25:52,1.24879800347838,22.931,-0.002
08/03/2019 19:26:52,1.24875800347838,22.853,-0.002
08/03/2019 19:27:52,1.24879800347838,22.824,-0.002
08/03/2019 19:28:52,1.24875800347838,22.812,-0.002
08/03/2019 19:29:52,1.24879800347838,22.779,-0.002
08/03/2019 19:30:52,1.24890800347838,22.723,-0.002
08/03/2019 19:31:52,1.24845800347838,22.714,-0.002
08/03/2019 19:32:52,1.24852800347838,22.687,-0.002
08/03/2019 19:33:52,1.24864800347838,22.64,-0.002
08/03/2019 19:34:52,1.24849800347838,22.621,-0.002
08/03/2019 19:35:52,1.24868800347838,22.615,-0.002
08/03/2019 19:36:52,1.24849800347838,22.568,-0.002
08/03/2019 19:37:52,1.24822800347838,22.531,-0.002
08/03/2019 19:38:52,1.24852800347838,22.513,-0.002
08/03/2019 19:39:52,1.24845800347838,22.447,-0.002
08/03/2019 19:40:52,1.24841800347838,22.425,-0.002
08/03/2019 19:41:52,1.24826800347838,22.453,-0.002
08/03/2019 19:42:52,1.24822800347838,22.389,-0.002
08/03/2019 19:43:52,1.24807800347838,22.344,-0.002
08/03/2019 19:44:52,1.24807800347838,22.345,-0.002
08/03/2019 19:45:52,1.24799800347838,22.298,-0.002
08/03/2019 19:46:52,1.24818800347838,22.244,-0.002
08/03/2019 19:47:52,1.24791800347838,22.242,-0.002
08/03/2019 19:48:52,1.24799800347838,22.214,-0.002
08/03/2019 19:49:52,1.24822800347838,22.169,-0.002
08/03/2019 19:50:52,1.24795800347838,22.145,-0.002
08/03/2019 19:51:52,1.24776800347838,22.121,-0.002
08/03/2019 19:52:52,1.24776800347838,22.093,-0.002
08/03/2019 19:53:52,1.24780800347838,22.022,-0.002
08/03/2019 19:54:52,1.24784800347838,22.022,-0.002
08/03/2019 19:55:52,1.24784800347838,22.028,-0.002
08/03/2019 19:56:52,1.24765800347838,21.972,-0.002
08/03/2019 19:57:52,1.24765800347838,21.93,-0.002
08/03/2019 19:58:52,1.24765800347838,21.909,-0.002
08/03/2019 19:59:52,1.24757800347838,21.863,-0.002
08/03/2019 20:00:52,1.24749800347838,21.825,-0.002
08/03/2019 20:01:52,1.24738800347838,21.803,-0.002
08/03/2019 20:02:52,1.24742800347838,21.77,-0.002
08/03/2019 20:03:52,1.24738800347838,21.736,-0.002
08/03/2019 20:04:52,1.24757800347838,21.743,-0.002
08/03/2019 20:05:52,1.24723800347838,21.713,-0.002
08/03/2019 20:06:52,1.24726800347838,21.624,-0.002
