dates,tension,temperature,deltaH
11/03/2019 11:11:31,1.26526154876447,24.024,-0.015
11/03/2019 11:12:31,1.26520342989152,23.972,-0.015
11/03/2019 11:13:31,1.26517437045505,23.946,-0.015
11/03/2019 11:14:31,1.26511848692336,23.896,-0.015
11/03/2019 11:15:31,1.26508495680435,23.866,-0.015
11/03/2019 11:16:31,1.26509836885195,23.878,-0.015
11/03/2019 11:17:31,1.26505477969724,23.839,-0.015
11/03/2019 11:18:31,1.26498995480048,23.781,-0.015
11/03/2019 11:19:31,1.26498995480048,23.781,-0.015
11/03/2019 11:20:31,1.26498771945921,23.779,-0.015
11/03/2019 11:21:31,1.26491507086802,23.714,-0.015
11/03/2019 11:22:31,1.26487036404267,23.674,-0.015
11/03/2019 11:23:31,1.26487371705457,23.677,-0.015
11/03/2019 11:24:31,1.26483012789986,23.638,-0.015
11/03/2019 11:25:31,1.26478765641578,23.6,-0.015
11/03/2019 11:26:31,1.26478095039197,23.594,-0.015
11/03/2019 11:27:31,1.26477759738007,23.591,-0.015
11/03/2019 11:28:31,1.26469936043571,23.521,-0.015
11/03/2019 11:29:31,1.26467477168177,23.499,-0.015
11/03/2019 11:30:31,1.26469041907064,23.513,-0.015
11/03/2019 11:31:31,1.26459765240804,23.43,-0.015
11/03/2019 11:32:31,1.2645730636541,23.408,-0.015
11/03/2019 11:33:31,1.26459988774931,23.432,-0.015
11/03/2019 11:34:31,1.26454400421763,23.382,-0.015
11/03/2019 11:35:31,1.26449370903911,23.337,-0.015
11/03/2019 11:36:31,1.2644702379558,23.316,-0.015
11/03/2019 11:37:31,1.26441323675348,23.265,-0.015
11/03/2019 11:38:31,1.26436294157496,23.22,-0.015
11/03/2019 11:39:31,1.26436517691623,23.222,-0.015
11/03/2019 11:40:31,1.26433835282102,23.198,-0.015
11/03/2019 11:41:31,1.26427576326553,23.142,-0.015
11/03/2019 11:42:31,1.26426570422983,23.133,-0.015
11/03/2019 11:43:31,1.26425899820603,23.127,-0.015
11/03/2019 11:44:31,1.2641952909799,23.07,-0.015
11/03/2019 11:45:31,1.26416734921406,23.045,-0.015
11/03/2019 11:46:31,1.26414499580139,23.025,-0.015
11/03/2019 11:47:31,1.26411034801174,22.994,-0.015
11/03/2019 11:48:31,1.26405446448005,22.944,-0.015
11/03/2019 11:49:31,1.26403993476181,22.931,-0.015
11/03/2019 11:50:31,1.26402652271421,22.919,-0.015
11/03/2019 11:51:31,1.26397734520633,22.875,-0.015
11/03/2019 11:52:31,1.26392034400401,22.824,-0.015
11/03/2019 11:53:31,1.2639102849683,22.815,-0.015
11/03/2019 11:54:31,1.26388904922626,22.796,-0.015
11/03/2019 11:55:31,1.2638208713176,22.735,-0.015
11/03/2019 11:56:31,1.26381528296444,22.73,-0.015
11/03/2019 11:57:31,1.26379069421049,22.708,-0.015
11/03/2019 11:58:31,1.26370016288916,22.627,-0.015
11/03/2019 11:59:31,1.26367445646459,22.604,-0.015
11/03/2019 12:00:31,1.26369345686536,22.621,-0.015
11/03/2019 12:01:31,1.26360963156783,22.546,-0.015
11/03/2019 12:02:31,1.26358727815516,22.526,-0.015
