dates,tension,temperature,deltaH
08/03/2019 18:36:52,1.24946481518277,24.373,-0.002
08/03/2019 18:37:52,1.24939627566919,24.302,-0.002
08/03/2019 18:38:52,1.24937117669239,24.276,-0.002
08/03/2019 18:39:52,1.24935959254925,24.264,-0.002
08/03/2019 18:40:52,1.24932001339352,24.223,-0.002
08/03/2019 18:41:52,1.24930746390512,24.21,-0.002
08/03/2019 18:42:52,1.24930456786934,24.207,-0.002
08/03/2019 18:43:52,1.24926788474939,24.169,-0.002
08/03/2019 18:44:52,1.24924568180838,24.146,-0.002
08/03/2019 18:45:52,1.24921092937896,24.11,-0.002
08/03/2019 18:46:52,1.24914142452012,24.038,-0.002
08/03/2019 18:47:52,1.24912404830541,24.02,-0.002
08/03/2019 18:48:52,1.24916362746114,24.061,-0.002
08/03/2019 18:49:52,1.2490863998402,23.981,-0.002
08/03/2019 18:50:52,1.24904102861291,23.934,-0.002
08/03/2019 18:51:52,1.24903716723186,23.93,-0.002
08/03/2019 18:52:52,1.2490236523982,23.916,-0.002
08/03/2019 18:53:52,1.248945459432,23.835,-0.002
08/03/2019 18:54:52,1.24893677132465,23.826,-0.002
08/03/2019 18:55:52,1.24895993961093,23.85,-0.002
08/03/2019 18:56:52,1.24886726646581,23.754,-0.002
08/03/2019 18:57:52,1.24882575661956,23.711,-0.002
08/03/2019 18:58:52,1.24884216748901,23.728,-0.002
08/03/2019 18:59:52,1.24879583091645,23.68,-0.002
08/03/2019 19:00:52,1.24875045968915,23.633,-0.002
08/03/2019 19:01:52,1.24875528641546,23.638,-0.002
08/03/2019 19:02:52,1.24870991518816,23.591,-0.002
08/03/2019 19:03:52,1.2486433063651,23.522,-0.002
08/03/2019 19:04:52,1.24863461825775,23.513,-0.002
08/03/2019 19:05:52,1.24864813309141,23.527,-0.002
08/03/2019 19:06:52,1.24859407375676,23.471,-0.002
08/03/2019 19:07:52,1.24853904907685,23.414,-0.002
08/03/2019 19:08:52,1.24853615304106,23.411,-0.002
08/03/2019 19:09:52,1.24851588079057,23.39,-0.002
08/03/2019 19:10:52,1.24846085611065,23.333,-0.002
08/03/2019 19:11:52,1.24845313334856,23.325,-0.002
08/03/2019 19:12:52,1.2484444452412,23.316,-0.002
08/03/2019 19:13:52,1.2483865245255,23.256,-0.002
08/03/2019 19:14:52,1.24835659882239,23.225,-0.002
08/03/2019 19:15:52,1.24834018795295,23.208,-0.002
08/03/2019 19:16:52,1.24827937120146,23.145,-0.002
08/03/2019 19:17:52,1.24826682171306,23.132,-0.002
08/03/2019 19:18:52,1.24828130189198,23.147,-0.002
08/03/2019 19:19:52,1.24821758910472,23.081,-0.002
08/03/2019 19:20:52,1.24817125253216,23.033,-0.002
08/03/2019 19:21:52,1.24817414856794,23.036,-0.002
08/03/2019 19:22:52,1.24815387631745,23.015,-0.002
08/03/2019 19:23:52,1.24808244076808,22.941,-0.002
08/03/2019 19:24:52,1.24808437145861,22.943,-0.002
08/03/2019 19:25:52,1.24807278731547,22.931,-0.002
08/03/2019 19:26:52,1.24799749038506,22.853,-0.002
08/03/2019 19:27:52,1.24796949537247,22.824,-0.002
08/03/2019 19:28:52,1.24795791122933,22.812,-0.002
08/03/2019 19:29:52,1.2479260548357,22.779,-0.002
08/03/2019 19:30:52,1.24787199550104,22.723,-0.002
08/03/2019 19:31:52,1.24786330739369,22.714,-0.002
08/03/2019 19:32:52,1.24783724307162,22.687,-0.002
08/03/2019 19:33:52,1.24779187184433,22.64,-0.002
08/03/2019 19:34:52,1.24777353028436,22.621,-0.002
08/03/2019 19:35:52,1.24776773821279,22.615,-0.002
08/03/2019 19:36:52,1.24772236698549,22.568,-0.002
08/03/2019 19:37:52,1.24768664921081,22.531,-0.002
08/03/2019 19:38:52,1.2476692729961,22.513,-0.002
08/03/2019 19:39:52,1.24760556020883,22.447,-0.002
08/03/2019 19:40:52,1.24758432261307,22.425,-0.002
08/03/2019 19:41:52,1.2476113522804,22.453,-0.002
08/03/2019 19:42:52,1.24754957018365,22.389,-0.002
08/03/2019 19:43:52,1.24750612964688,22.344,-0.002
08/03/2019 19:44:52,1.24750709499214,22.345,-0.002
08/03/2019 19:45:52,1.24746172376484,22.298,-0.002
08/03/2019 19:46:52,1.24740959512071,22.244,-0.002
