dates,tension,temperature,deltaH
24/04/2019 17:07:41,1.2307014956594,23.56,0.001
24/04/2019 17:08:41,1.2307314956594,23.46,0.001
24/04/2019 17:09:41,1.2306614956594,23.42,0.001
24/04/2019 17:10:41,1.2320314956594,23.424,0.001
24/04/2019 17:11:41,1.2303114956594,23.222,0.001
24/04/2019 17:12:41,1.2303514956594,23.435,0.001
24/04/2019 17:13:41,1.2297414956594,23.808,0.001
24/04/2019 17:14:41,1.2298214956594,24.166,0.001
24/04/2019 17:15:41,1.2297814956594,24.466,0.001
24/04/2019 17:16:41,1.2296314956594,24.696,0.001
24/04/2019 17:17:41,1.2301614956594,24.854,0.001
24/04/2019 17:18:41,1.2293214956594,24.969,0.001
24/04/2019 17:19:41,1.2300514956594,25.084,0.001
24/04/2019 17:20:41,1.2302414956594,25.192,0.001
24/04/2019 17:21:41,1.2304314956594,25.205,0.001
24/04/2019 17:22:41,1.2295114956594,25.166,0.001
24/04/2019 17:23:41,1.2298214956594,25.142,0.001
24/04/2019 17:24:41,1.2305014956594,25.113,0.001
24/04/2019 17:25:41,1.2301614956594,25.11,0.001
24/04/2019 17:26:41,1.2303914956594,25.109,0.001
24/04/2019 17:27:41,1.2301214956594,25.081,0.001
24/04/2019 17:28:41,1.2304714956594,25.054,0.001
24/04/2019 17:29:41,1.2305014956594,25.043,0.001
24/04/2019 17:30:41,1.2303514956594,25.03,0.001
24/04/2019 17:31:41,1.2302414956594,25.031,0.001
24/04/2019 17:32:41,1.2304314956594,25.028,0.001
24/04/2019 17:33:41,1.2302014956594,24.993,0.001
24/04/2019 17:34:41,1.2303514956594,24.948,0.001
24/04/2019 17:35:41,1.2303514956594,24.944,0.001
24/04/2019 17:36:41,1.2302414956594,24.96,0.001
24/04/2019 17:37:41,1.2302414956594,24.912,0.001
24/04/2019 17:38:41,1.2304714956594,24.9,0.001
24/04/2019 17:39:41,1.2305414956594,24.888,0.001
24/04/2019 17:40:41,1.2302414956594,24.823,0.001
24/04/2019 17:41:41,1.2303114956594,24.815,0.001
24/04/2019 17:42:41,1.2301214956594,24.839,0.001
24/04/2019 17:43:41,1.2299314956594,24.792,0.001
24/04/2019 17:44:41,1.2303114956594,24.744,0.001
24/04/2019 17:45:41,1.2305414956594,24.745,0.001
24/04/2019 17:46:41,1.2303114956594,24.727,0.001
24/04/2019 17:47:41,1.2300514956594,24.659,0.001
24/04/2019 17:48:41,1.2296314956594,24.653,0.001
24/04/2019 17:49:41,1.2300514956594,24.688,0.001
24/04/2019 17:50:41,1.2301614956594,24.625,0.001
24/04/2019 17:51:41,1.2299714956594,24.584,0.001
24/04/2019 17:52:41,1.2299714956594,24.591,0.001
24/04/2019 17:53:41,1.2304314956594,24.529,0.001
24/04/2019 17:54:41,1.2299714956594,24.472,0.001
24/04/2019 17:55:41,1.2296314956594,24.472,0.001
24/04/2019 17:56:41,1.2299314956594,24.462,0.001
24/04/2019 17:57:41,1.2294414956594,24.422,0.001
24/04/2019 17:58:41,1.2294714956594,24.407,0.001
24/04/2019 17:59:41,1.2292814956594,24.368,0.001
24/04/2019 18:00:41,1.2297014956594,24.326,0.001
24/04/2019 18:01:41,1.2297014956594,24.308,0.001
24/04/2019 18:02:41,1.2296714956594,24.279,0.001
24/04/2019 18:03:41,1.2295514956594,24.229,0.001
24/04/2019 18:04:41,1.2292814956594,24.195,0.001
24/04/2019 18:05:41,1.2293214956594,24.199,0.001
24/04/2019 18:06:41,1.2293214956594,24.164,0.001
24/04/2019 18:07:41,1.2287514956594,24.127,0.001
24/04/2019 18:08:41,1.2293614956594,24.124,0.001
24/04/2019 18:09:41,1.2292514956594,24.098,0.001
24/04/2019 18:10:41,1.2291714956594,24.039,0.001
24/04/2019 18:11:41,1.2290514956594,24.026,0.001
24/04/2019 18:12:41,1.2287514956594,24.02,0.001
24/04/2019 18:13:41,1.2288314956594,23.976,0.001
24/04/2019 18:14:41,1.2291714956594,23.925,0.001
24/04/2019 18:15:41,1.2285614956594,23.916,0.001
24/04/2019 18:16:41,1.2284414956594,23.895,0.001
24/04/2019 18:17:41,1.2283314956594,23.853,0.001
24/04/2019 18:18:41,1.2286014956594,23.821,0.001
24/04/2019 18:19:41,1.2282914956594,23.803,0.001
24/04/2019 18:20:41,1.2276414956594,23.761,0.001
24/04/2019 18:21:41,1.2281014956594,23.725,0.001
24/04/2019 18:22:41,1.2279914956594,23.728,0.001
24/04/2019 18:23:41,1.2281414956594,23.69,0.001
24/04/2019 18:24:41,1.2281814956594,23.644,0.001
24/04/2019 18:25:41,1.2280614956594,23.639,0.001
24/04/2019 18:26:41,1.2281414956594,23.62,0.001
24/04/2019 18:27:41,1.2280214956594,23.561,0.001
24/04/2019 18:28:41,1.2277214956594,23.54,0.001
24/04/2019 18:29:41,1.2279514956594,23.515,0.001
24/04/2019 18:30:41,1.2276114956594,23.478,0.001
24/04/2019 18:31:41,1.2274514956594,23.475,0.001
24/04/2019 18:32:41,1.2274914956594,23.453,0.001
24/04/2019 18:33:41,1.2276814956594,23.399,0.001
24/04/2019 18:34:41,1.2273814956594,23.373,0.001
24/04/2019 18:35:41,1.2269214956594,23.367,0.001
24/04/2019 18:36:41,1.2271514956594,23.325,0.001
24/04/2019 18:37:41,1.2271114956594,23.277,0.001
24/04/2019 18:38:41,1.2268414956594,23.25,0.001
24/04/2019 18:39:41,1.2270714956594,23.231,0.001
24/04/2019 18:40:41,1.2269214956594,23.195,0.001
24/04/2019 18:41:41,1.2271114956594,23.163,0.001
24/04/2019 18:42:41,1.2268014956594,23.138,0.001
24/04/2019 18:43:41,1.2262714956594,23.094,0.001
24/04/2019 18:44:41,1.2263514956594,23.061,0.001
24/04/2019 18:45:41,1.2263514956594,23.042,0.001
24/04/2019 18:46:41,1.2265814956594,23.025,0.001
24/04/2019 18:47:41,1.2261914956594,22.991,0.001
24/04/2019 18:48:41,1.2263114956594,22.967,0.001
24/04/2019 18:49:41,1.2262714956594,22.943,0.001
24/04/2019 18:50:41,1.2260014956594,22.884,0.001
24/04/2019 18:51:41,1.2260014956594,22.865,0.001
24/04/2019 18:52:41,1.2259314956594,22.856,0.001
24/04/2019 18:53:41,1.2259614956594,22.8,0.001
24/04/2019 18:54:41,1.2255114956594,22.779,0.001
24/04/2019 18:55:41,1.2261214956594,22.764,0.001
24/04/2019 18:56:41,1.2258514956594,22.724,0.001
24/04/2019 18:57:41,1.2259314956594,22.693,0.001
24/04/2019 18:58:41,1.2257414956594,22.69,0.001
24/04/2019 18:59:41,1.2260414956594,22.636,0.001
24/04/2019 19:00:41,1.2257014956594,22.589,0.001
24/04/2019 19:01:41,1.2253514956594,22.577,0.001
24/04/2019 19:02:41,1.2253214956594,22.565,0.001
24/04/2019 19:03:41,1.2250914956594,22.514,0.001
24/04/2019 19:04:41,1.2254714956594,22.474,0.001
24/04/2019 19:05:41,1.2251614956594,22.455,0.001
24/04/2019 19:06:41,1.2250114956594,22.426,0.001
24/04/2019 19:07:41,1.2248614956594,22.395,0.001
24/04/2019 19:08:41,1.2250514956594,22.381,0.001
24/04/2019 19:09:41,1.2250514956594,22.327,0.001
24/04/2019 19:10:41,1.2247414956594,22.283,0.001
24/04/2019 19:11:41,1.2248614956594,22.272,0.001
24/04/2019 19:12:41,1.2245214956594,22.248,0.001
24/04/2019 19:13:41,1.2252414956594,22.215,0.001
24/04/2019 19:14:41,1.2249714956594,22.179,0.001
24/04/2019 19:15:41,1.2245514956594,22.155,0.001
24/04/2019 19:16:41,1.2248614956594,22.133,0.001
24/04/2019 19:17:41,1.2250514956594,22.127,0.001
24/04/2019 19:18:41,1.2251614956594,22.117,0.001
24/04/2019 19:19:41,1.2253914956594,22.064,0.001
24/04/2019 19:20:41,1.2281014956594,22.005,0.001
24/04/2019 19:21:41,1.2453114956594,21.991,0.001
24/04/2019 19:22:41,1.2267314956594,21.96,0.001
24/04/2019 19:23:41,1.2292514956594,21.93,0.001
24/04/2019 19:25:41,1.2247114956594,21.867,0.001
24/04/2019 19:26:41,1.2255814956594,21.849,0.001
24/04/2019 19:27:41,1.2325614956594,21.803,0.001
24/04/2019 19:28:41,1.2428614956594,21.767,0.001
24/04/2019 19:29:41,1.2314614956594,21.749,0.001
24/04/2019 19:32:41,1.2265814956594,21.657,0.001
24/04/2019 19:33:41,1.2250514956594,21.627,0.001
24/04/2019 19:34:41,1.2255514956594,21.61,0.001
24/04/2019 19:35:41,1.2278314956594,21.591,0.001
24/04/2019 19:36:41,1.2255814956594,21.543,0.001
24/04/2019 19:37:41,1.2254714956594,21.5,0.001
24/04/2019 19:38:41,1.2287514956594,21.486,0.001
24/04/2019 19:40:41,1.2249014956594,21.436,0.001
24/04/2019 19:41:41,1.2237114956594,21.413,0.001
24/04/2019 19:42:41,1.2237514956594,21.397,0.001
24/04/2019 19:43:41,1.2236814956594,21.342,0.001
24/04/2019 19:44:41,1.2238314956594,21.339,0.001
24/04/2019 19:45:41,1.2267314956594,21.318,0.001
24/04/2019 19:46:41,1.2239814956594,21.261,0.001
24/04/2019 19:47:41,1.2229114956594,21.231,0.001
24/04/2019 19:48:41,1.2229514956594,21.22,0.001
24/04/2019 19:49:41,1.2229514956594,21.173,0.001
24/04/2019 19:50:41,1.2226114956594,21.135,0.001
24/04/2019 19:51:41,1.2232214956594,21.121,0.001
24/04/2019 19:52:41,1.2231814956594,21.103,0.001
24/04/2019 19:53:41,1.2235614956594,21.035,0.001
24/04/2019 19:54:41,1.2242914956594,21.014,0.001
24/04/2019 19:55:41,1.2236014956594,21.002,0.001
24/04/2019 19:56:41,1.2222314956594,20.957,0.001
24/04/2019 19:57:41,1.2217714956594,20.921,0.001
24/04/2019 19:58:41,1.2217714956594,20.914,0.001
24/04/2019 19:59:41,1.2224214956594,20.89,0.001
24/04/2019 20:00:41,1.2241014956594,20.845,0.001
24/04/2019 20:01:41,1.2253214956594,20.828,0.001
24/04/2019 20:02:41,1.2233314956594,20.801,0.001
24/04/2019 20:03:41,1.2220414956594,20.749,0.001
24/04/2019 20:04:41,1.2214614956594,20.729,0.001
24/04/2019 20:05:41,1.2209714956594,20.717,0.001
24/04/2019 20:06:41,1.2207814956594,20.662,0.001
24/04/2019 20:07:41,1.2208114956594,20.638,0.001
24/04/2019 20:08:41,1.2209714956594,20.63,0.001
24/04/2019 20:09:41,1.2206214956594,20.589,0.001
24/04/2019 20:10:41,1.2207414956594,20.548,0.001
24/04/2019 20:11:41,1.2208114956594,20.528,0.001
24/04/2019 20:12:41,1.2207414956594,20.519,0.001
24/04/2019 20:13:41,1.2217314956594,20.481,0.001
24/04/2019 20:14:41,1.2240214956594,20.433,0.001
24/04/2019 20:15:41,1.2378714956594,20.411,0.001
24/04/2019 20:25:41,1.2341314956594,20.116,0.001
24/04/2019 20:28:41,1.2271114956594,20.01,0.001
