dates,tension,temperature,deltaH
23/04/2019 17:44:00,1.27473697227964,25.98,-0.02
23/04/2019 17:45:00,1.27402519910003,25.665,-0.02
23/04/2019 17:46:00,1.27349645330946,25.431,-0.02
23/04/2019 17:47:00,1.27315751370012,25.281,-0.02
23/04/2019 17:48:00,1.27284568925953,25.143,-0.02
23/04/2019 17:49:00,1.27259035475383,25.03,-0.02
23/04/2019 17:50:00,1.27249319206582,24.987,-0.02
23/04/2019 17:51:00,1.27238021219604,24.937,-0.02
23/04/2019 17:52:00,1.27227853031324,24.892,-0.02
23/04/2019 17:53:00,1.2722446363523,24.877,-0.02
23/04/2019 17:54:00,1.27225593433928,24.882,-0.02
23/04/2019 17:55:00,1.27221752118356,24.865,-0.02
23/04/2019 17:56:00,1.27214973326169,24.835,-0.02
23/04/2019 17:57:00,1.2720909837294,24.809,-0.02
23/04/2019 17:58:00,1.2720909837294,24.809,-0.02
23/04/2019 17:59:00,1.27204579178149,24.789,-0.02
23/04/2019 18:00:00,1.27200285943098,24.77,-0.02
23/04/2019 18:01:00,1.27198478265181,24.762,-0.02
23/04/2019 18:02:00,1.27189665835338,24.723,-0.02
23/04/2019 18:03:00,1.27185146640547,24.703,-0.02
23/04/2019 18:04:00,1.27182209163933,24.69,-0.02
23/04/2019 18:05:00,1.27175204412007,24.659,-0.02
23/04/2019 18:06:00,1.27170233297736,24.637,-0.02
23/04/2019 18:07:00,1.27165714102945,24.617,-0.02
23/04/2019 18:08:00,1.2715780551206,24.582,-0.02
23/04/2019 18:09:00,1.27150800760134,24.551,-0.02
23/04/2019 18:10:00,1.27148767122478,24.542,-0.02
23/04/2019 18:11:00,1.27147185404301,24.535,-0.02
23/04/2019 18:12:00,1.27134079739407,24.477,-0.02
23/04/2019 18:13:00,1.27131368222532,24.465,-0.02
23/04/2019 18:14:00,1.27129560544616,24.457,-0.02
23/04/2019 18:15:00,1.27117358718679,24.403,-0.02
23/04/2019 18:16:00,1.2710696457066,24.357,-0.02
23/04/2019 18:17:00,1.27104027094045,24.344,-0.02
23/04/2019 18:18:00,1.2710154153691,24.333,-0.02
23/04/2019 18:19:00,1.27089339710974,24.279,-0.02
23/04/2019 18:20:00,1.27081883039569,24.246,-0.02
23/04/2019 18:21:00,1.2708120516035,24.243,-0.02
23/04/2019 18:22:00,1.27070359092851,24.195,-0.02
23/04/2019 18:23:00,1.27062450501967,24.16,-0.02
23/04/2019 18:24:00,1.27065162018841,24.172,-0.02
23/04/2019 18:25:00,1.27054541911082,24.125,-0.02
23/04/2019 18:26:00,1.27044825642281,24.082,-0.02
23/04/2019 18:27:00,1.2704008048775,24.061,-0.02
23/04/2019 18:28:00,1.27034205534522,24.035,-0.02
23/04/2019 18:29:00,1.270249411852,23.994,-0.02
23/04/2019 18:30:00,1.2701997007093,23.972,-0.02
23/04/2019 18:31:00,1.27015902795618,23.954,-0.02
23/04/2019 18:32:00,1.2700460480864,23.904,-0.02
23/04/2019 18:33:00,1.27001893291765,23.892,-0.02
23/04/2019 18:34:00,1.2699940773463,23.881,-0.02
23/04/2019 18:35:00,1.26988335707391,23.832,-0.02
23/04/2019 18:36:00,1.26984946311298,23.817,-0.02
23/04/2019 18:37:00,1.26980201156767,23.796,-0.02
23/04/2019 18:38:00,1.2696845125031,23.744,-0.02
23/04/2019 18:39:00,1.26955571545155,23.687,-0.02
23/04/2019 18:40:00,1.2695331194776,23.677,-0.02
23/04/2019 18:41:00,1.26949470632187,23.66,-0.02
23/04/2019 18:42:00,1.2693794668547,23.609,-0.02
23/04/2019 18:43:00,1.26931845772502,23.582,-0.02
23/04/2019 18:44:00,1.26926422738752,23.558,-0.02
23/04/2019 18:45:00,1.26915576671253,23.51,-0.02
23/04/2019 18:46:00,1.26909701718025,23.484,-0.02
23/04/2019 18:47:00,1.26907442120629,23.474,-0.02
23/04/2019 18:48:00,1.2689682201287,23.427,-0.02
23/04/2019 18:49:00,1.26891398979121,23.403,-0.02
23/04/2019 18:50:00,1.26885749985632,23.378,-0.02
23/04/2019 18:51:00,1.26882586549278,23.364,-0.02
23/04/2019 18:52:00,1.26874226038914,23.327,-0.02
23/04/2019 18:53:00,1.26870836642821,23.312,-0.02
23/04/2019 18:54:00,1.26861346333759,23.27,-0.02
23/04/2019 18:55:00,1.26852533903916,23.231,-0.02
23/04/2019 18:56:00,1.26846432990948,23.204,-0.02
23/04/2019 18:57:00,1.26841235916939,23.181,-0.02
23/04/2019 18:58:00,1.26832423487096,23.142,-0.02
23/04/2019 18:59:00,1.26821577419597,23.094,-0.02
23/04/2019 19:00:00,1.26818639942983,23.081,-0.02
23/04/2019 19:01:00,1.26816832265066,23.073,-0.02
23/04/2019 19:02:00,1.26806664076786,23.028,-0.02
23/04/2019 19:03:00,1.26803048720953,23.012,-0.02
23/04/2019 19:04:00,1.26794914170329,22.976,-0.02
23/04/2019 19:05:00,1.2678429406257,22.929,-0.02
23/04/2019 19:06:00,1.26780678706737,22.913,-0.02
23/04/2019 19:07:00,1.26775255672987,22.889,-0.02
23/04/2019 19:08:00,1.26765765363926,22.847,-0.02
23/04/2019 19:09:00,1.26762375967832,22.832,-0.02
23/04/2019 19:10:00,1.26763279806791,22.836,-0.02
23/04/2019 19:11:00,1.26755145256167,22.8,-0.02
23/04/2019 19:12:00,1.26744299188668,22.752,-0.02
23/04/2019 19:13:00,1.26739779993877,22.732,-0.02
23/04/2019 19:14:00,1.26731645443252,22.696,-0.02
23/04/2019 19:15:00,1.26721703214712,22.652,-0.02
23/04/2019 19:16:00,1.26716054221223,22.627,-0.02
23/04/2019 19:17:00,1.26708145630338,22.592,-0.02
23/04/2019 19:18:00,1.26701366838152,22.562,-0.02
23/04/2019 19:19:00,1.26695265925183,22.535,-0.02
23/04/2019 19:20:00,1.26688487132997,22.505,-0.02
23/04/2019 19:21:00,1.26688261173257,22.504,-0.02
23/04/2019 19:22:00,1.26677415105758,22.456,-0.02
23/04/2019 19:23:00,1.26665213279822,22.402,-0.02
23/04/2019 19:24:00,1.26658434487635,22.372,-0.02
23/04/2019 19:25:00,1.26652107614928,22.344,-0.02
23/04/2019 19:26:00,1.2664600670196,22.317,-0.02
23/04/2019 19:27:00,1.26645328822741,22.314,-0.02
23/04/2019 19:28:00,1.26637872151336,22.281,-0.02
23/04/2019 19:29:00,1.26631771238367,22.254,-0.02
23/04/2019 19:30:00,1.26622958808525,22.215,-0.02
23/04/2019 19:31:00,1.26611886781286,22.166,-0.02
23/04/2019 19:32:00,1.26607141626756,22.145,-0.02
23/04/2019 19:33:00,1.2660488202936,22.135,-0.02
23/04/2019 19:34:00,1.26598103237173,22.105,-0.02
23/04/2019 19:35:00,1.26586127370977,22.052,-0.02
