1,30/04/19 10:57:06,1.20147,17.130,,
2,30/04/19 10:57:07,1.20208,17.106,,
3,30/04/19 10:57:08,1.20085,17.130,,
4,30/04/19 10:57:09,1.20269,17.130,,
5,30/04/19 10:57:10,1.20208,17.130,,
6,30/04/19 10:57:11,1.20208,17.106,,
7,30/04/19 10:57:12,1.20208,17.106,,
8,30/04/19 10:57:13,1.20269,17.106,,
9,30/04/19 10:57:14,1.20269,17.106,,
10,30/04/19 10:57:15,1.20269,17.106,,
11,30/04/19 10:57:16,1.20269,17.106,,
12,30/04/19 10:57:17,1.20147,17.106,,
13,30/04/19 10:57:18,1.20269,17.106,,
14,30/04/19 10:57:19,1.20085,17.082,,
15,30/04/19 10:57:20,1.20208,17.130,,
16,30/04/19 10:57:21,1.20269,17.106,,
17,30/04/19 10:57:22,1.20269,17.082,,
18,30/04/19 10:57:23,1.20147,17.082,,
19,30/04/19 10:57:24,1.20269,17.106,,
20,30/04/19 10:57:25,1.20269,17.106,,
21,30/04/19 10:57:26,1.20269,17.106,,
22,30/04/19 10:57:27,1.20269,17.082,,
23,30/04/19 10:57:28,1.20147,17.106,,
24,30/04/19 10:57:29,1.20269,17.082,,
25,30/04/19 10:57:30,1.20330,17.082,,
26,30/04/19 10:57:31,1.20147,17.106,,
27,30/04/19 10:57:32,1.20147,17.082,,
28,30/04/19 10:57:33,1.20208,17.106,,
29,30/04/19 10:57:34,1.20269,17.082,,
30,30/04/19 10:57:35,1.20208,17.106,,
31,30/04/19 10:57:36,1.20147,17.106,,
32,30/04/19 10:57:37,1.20269,17.106,,
33,30/04/19 10:57:38,1.20208,17.106,,
34,30/04/19 10:57:39,1.20147,17.082,,
35,30/04/19 10:57:40,1.20269,17.082,,
36,30/04/19 10:57:41,1.20208,17.082,,
37,30/04/19 10:57:42,1.20208,17.058,,
38,30/04/19 10:57:43,1.20269,17.058,,
39,30/04/19 10:57:44,1.20208,17.082,,
40,30/04/19 10:57:45,1.20147,17.082,,
41,30/04/19 10:57:46,1.20269,17.082,,
42,30/04/19 10:57:47,1.20024,17.106,,
43,30/04/19 10:57:48,1.20269,17.082,,
44,30/04/19 10:57:49,1.20269,17.082,,
45,30/04/19 10:57:50,1.20208,17.082,,
46,30/04/19 10:57:51,1.20330,17.082,,
47,30/04/19 10:57:52,1.20147,17.082,,
48,30/04/19 10:57:53,1.20208,17.106,,
49,30/04/19 10:57:54,1.20085,17.106,,
50,30/04/19 10:57:55,1.20208,17.106,,
51,30/04/19 10:57:56,1.20269,17.082,,
52,30/04/19 10:57:57,1.20208,17.106,,
53,30/04/19 10:57:58,1.20208,17.106,,
54,30/04/19 10:57:59,1.20208,17.106,,
55,30/04/19 10:58:00,1.20269,17.106,,
56,30/04/19 10:58:01,1.20208,17.082,,
57,30/04/19 10:58:02,1.20208,17.106,,
58,30/04/19 10:58:03,1.20208,17.106,,
59,30/04/19 10:58:04,1.20330,17.130,,
60,30/04/19 10:58:05,1.20269,17.082,,
61,30/04/19 10:58:06,1.20269,17.106,,
62,30/04/19 10:58:07,1.20208,17.106,,
63,30/04/19 10:58:08,1.20269,17.082,,
64,30/04/19 10:58:09,1.20208,17.153,,
65,30/04/19 10:58:10,1.20330,17.130,,
66,30/04/19 10:58:11,1.20208,17.130,,
67,30/04/19 10:58:12,1.20085,17.106,,
68,30/04/19 10:58:13,1.20269,17.130,,
69,30/04/19 10:58:14,1.20269,17.130,,
70,30/04/19 10:58:15,1.20147,17.130,,
71,30/04/19 10:58:16,1.20147,17.130,,
72,30/04/19 10:58:17,1.20208,17.130,,
73,30/04/19 10:58:18,1.20208,17.153,,
74,30/04/19 10:58:19,1.20208,17.130,,
75,30/04/19 10:58:20,1.20147,17.130,,
76,30/04/19 10:58:21,1.20147,17.130,,
77,30/04/19 10:58:22,1.20208,17.130,,
78,30/04/19 10:58:23,1.20330,17.130,,
79,30/04/19 10:58:24,1.20208,17.153,,
80,30/04/19 10:58:25,1.20208,17.153,,
81,30/04/19 10:58:26,1.20208,17.130,,
82,30/04/19 10:58:27,1.20208,17.153,,
83,30/04/19 10:58:28,1.20269,17.130,,
84,30/04/19 10:58:29,1.20269,17.130,,
85,30/04/19 10:58:30,1.20085,17.106,,
86,30/04/19 10:58:31,1.20208,17.106,,
87,30/04/19 10:58:32,1.20147,17.153,,
88,30/04/19 10:58:33,1.20208,17.130,,
89,30/04/19 10:58:34,1.20269,17.130,,
90,30/04/19 10:58:35,1.20208,17.153,,
91,30/04/19 10:58:36,1.20208,17.130,,
92,30/04/19 10:58:37,1.20269,17.153,,
93,30/04/19 10:58:38,1.20208,17.130,,
94,30/04/19 10:58:39,1.20330,17.130,,
95,30/04/19 10:58:40,1.20269,17.130,,
96,30/04/19 10:58:41,1.20269,17.153,,
97,30/04/19 10:58:42,1.20208,17.106,,
98,30/04/19 10:58:43,1.20208,17.130,,
99,30/04/19 10:58:44,1.20208,17.130,,
100,30/04/19 10:58:45,1.20147,17.153,,
101,30/04/19 10:58:46,1.20269,17.153,,
102,30/04/19 10:58:47,1.20330,17.130,,
103,30/04/19 10:58:48,1.20269,17.153,,
104,30/04/19 10:58:49,1.20269,17.130,,
105,30/04/19 10:58:50,1.20208,17.130,,
106,30/04/19 10:58:51,1.20330,17.130,,
107,30/04/19 10:58:52,1.20269,17.130,,
108,30/04/19 10:58:53,1.20208,17.130,,
109,30/04/19 10:58:54,1.20147,17.130,,
110,30/04/19 10:58:55,1.20147,17.130,,
111,30/04/19 10:58:56,1.20147,17.153,,
112,30/04/19 10:58:57,1.20085,17.130,,
113,30/04/19 10:58:58,1.20208,17.153,,
114,30/04/19 10:58:59,1.20269,17.153,,
115,30/04/19 10:59:00,1.20208,17.153,,
116,30/04/19 10:59:01,1.20330,17.130,,
117,30/04/19 10:59:02,1.20208,17.153,,
118,30/04/19 10:59:03,1.20208,17.153,,
119,30/04/19 10:59:04,1.20330,17.130,,
120,30/04/19 10:59:05,1.20208,17.153,,
121,30/04/19 10:59:06,1.20208,17.130,,
122,30/04/19 10:59:07,1.20330,17.153,,
123,30/04/19 10:59:08,1.20208,17.130,,
124,30/04/19 10:59:09,1.19902,17.177,,
125,30/04/19 10:59:10,1.20085,17.153,,
126,30/04/19 10:59:11,1.19841,17.153,,
127,30/04/19 10:59:12,1.19414,17.153,,
128,30/04/19 10:59:13,1.19109,17.153,,
129,30/04/19 10:59:14,1.18864,17.153,,
130,30/04/19 10:59:15,1.18864,17.177,,
131,30/04/19 10:59:16,1.18620,17.153,,
132,30/04/19 10:59:17,1.18132,17.153,,
133,30/04/19 10:59:18,1.18132,17.153,,
134,30/04/19 10:59:19,1.18132,17.153,,
135,30/04/19 10:59:20,1.17949,17.153,,
136,30/04/19 10:59:21,1.18071,17.153,,
137,30/04/19 10:59:22,1.18132,17.153,,
138,30/04/19 10:59:23,1.18071,17.153,,
139,30/04/19 10:59:24,1.18132,17.153,,
140,30/04/19 10:59:25,1.17949,17.153,,
141,30/04/19 10:59:26,1.18193,17.153,,
142,30/04/19 10:59:27,1.18132,17.177,,
143,30/04/19 10:59:28,1.18071,17.153,,
144,30/04/19 10:59:29,1.18132,17.153,,
145,30/04/19 10:59:30,1.18193,17.153,,
146,30/04/19 10:59:31,1.18193,17.153,,
147,30/04/19 10:59:32,1.18071,17.153,,
148,30/04/19 10:59:33,1.18193,17.130,,
149,30/04/19 10:59:34,1.18132,17.130,,
150,30/04/19 10:59:35,1.18193,17.130,,
151,30/04/19 10:59:36,1.18010,17.130,,
152,30/04/19 10:59:37,1.18193,17.130,,
153,30/04/19 10:59:38,1.18132,17.130,,
154,30/04/19 10:59:39,1.18193,17.153,,
155,30/04/19 10:59:40,1.18010,17.153,,
156,30/04/19 10:59:41,1.18132,17.153,,
157,30/04/19 10:59:42,1.18071,17.130,,
158,30/04/19 10:59:43,1.17033,17.153,,
159,30/04/19 10:59:44,1.15507,17.130,,
160,30/04/19 10:59:45,1.15140,17.130,,
161,30/04/19 10:59:46,1.15201,17.153,,
162,30/04/19 10:59:47,1.15140,17.153,,
163,30/04/19 10:59:48,1.15263,17.130,,
164,30/04/19 10:59:49,1.15140,17.153,,
165,30/04/19 10:59:50,1.15263,17.130,,
166,30/04/19 10:59:51,1.15263,17.153,,
167,30/04/19 10:59:52,1.15201,17.130,,
168,30/04/19 10:59:53,1.15140,17.130,,
169,30/04/19 10:59:54,1.15201,17.130,,
170,30/04/19 10:59:55,1.15263,17.153,,
171,30/04/19 10:59:56,1.15201,17.130,,
172,30/04/19 10:59:57,1.15140,17.153,,
173,30/04/19 10:59:58,1.15140,17.153,,
174,30/04/19 10:59:59,1.15140,17.130,,
175,30/04/19 11:00:00,1.15201,17.130,,
176,30/04/19 11:00:01,1.15263,17.130,,
177,30/04/19 11:00:02,1.15140,17.153,,
178,30/04/19 11:00:03,1.15263,17.130,,
179,30/04/19 11:00:04,1.15201,17.130,,
180,30/04/19 11:00:05,1.15140,17.153,,
181,30/04/19 11:00:06,1.15263,17.153,,
