#,Date Time,Tension Tension (V),Température Temp. (°C)
1918,04/07/21 01:57:00,1.36252,17.470
1919,04/07/21 01:58:00,1.36294,17.449
1920,04/07/21 01:59:00,1.36294,17.433
1921,04/07/21 02:00:00,1.36278,17.445
1922,04/07/21 02:01:00,1.36263,17.434
1923,04/07/21 02:02:00,1.36297,17.421
1924,04/07/21 02:03:00,1.36416,17.369
1925,04/07/21 02:04:00,1.36488,17.348
1926,04/07/21 02:05:00,1.36442,17.339
1927,04/07/21 02:06:00,1.36458,17.305
1928,04/07/21 02:07:00,1.36416,17.296
1929,04/07/21 02:08:00,1.36416,17.266
1930,04/07/21 02:09:00,1.36412,17.241
1931,04/07/21 02:10:00,1.36313,17.265
1932,04/07/21 02:11:00,1.36278,17.262
1933,04/07/21 02:12:00,1.36286,17.259
1934,04/07/21 02:13:00,1.36282,17.283
1935,04/07/21 02:14:00,1.36282,17.281
1936,04/07/21 02:15:00,1.36263,17.290
1937,04/07/21 02:16:00,1.36278,17.280
1938,04/07/21 02:17:00,1.36286,17.280
1939,04/07/21 02:18:00,1.36297,17.271
1940,04/07/21 02:19:00,1.36294,17.271
1941,04/07/21 02:20:00,1.36358,17.238
1942,04/07/21 02:21:00,1.36374,17.211
1943,04/07/21 02:22:00,1.36370,17.208
1944,04/07/21 02:23:00,1.36362,17.195
1945,04/07/21 02:24:00,1.36347,17.195
1946,04/07/21 02:25:00,1.36332,17.205
1947,04/07/21 02:26:00,1.36290,17.210
1948,04/07/21 02:27:00,1.36290,17.201
1949,04/07/21 02:28:00,1.36370,17.144
1950,04/07/21 02:29:00,1.36393,17.131
1951,04/07/21 02:30:00,1.36393,17.138
1952,04/07/21 02:31:00,1.36347,17.159
1953,04/07/21 02:32:00,1.36347,17.165
1954,04/07/21 02:33:00,1.36294,17.186
1955,04/07/21 02:34:00,1.36332,17.168
1956,04/07/21 02:35:00,1.36408,17.147
1957,04/07/21 02:36:00,1.36450,17.141
1958,04/07/21 02:37:00,1.36362,17.158
1959,04/07/21 02:38:00,1.36374,17.141
1960,04/07/21 02:39:00,1.36355,17.134
1961,04/07/21 02:40:00,1.36324,17.125
1962,04/07/21 02:41:00,1.36297,17.124
1963,04/07/21 02:42:00,1.36282,17.144
1964,04/07/21 02:43:00,1.36259,17.155
1965,04/07/21 02:44:00,1.36316,17.144
1966,04/07/21 02:45:00,1.36351,17.143
1967,04/07/21 02:46:00,1.36328,17.167
1968,04/07/21 02:47:00,1.36328,17.164
1969,04/07/21 02:48:00,1.36286,17.165
1970,04/07/21 02:49:00,1.36347,17.155
1971,04/07/21 02:50:00,1.36339,17.146
1972,04/07/21 02:51:00,1.36355,17.143
1973,04/07/21 02:52:00,1.36336,17.158
1974,04/07/21 02:53:00,1.36374,17.141
1975,04/07/21 02:54:00,1.36412,17.132
1976,04/07/21 02:55:00,1.36431,17.128
1977,04/07/21 02:56:00,1.36378,17.137
1978,04/07/21 02:57:00,1.36370,17.129
1979,04/07/21 02:58:00,1.36366,17.143
1980,04/07/21 02:59:00,1.36351,17.134
1981,04/07/21 03:00:00,1.36374,17.132
1982,04/07/21 03:01:00,1.36439,17.138
1983,04/07/21 03:02:00,1.36404,17.138
1984,04/07/21 03:03:00,1.36507,17.092
1985,04/07/21 03:04:00,1.36557,17.067
1986,04/07/21 03:05:00,1.36515,17.068
1987,04/07/21 03:06:00,1.36473,17.052
1988,04/07/21 03:07:00,1.36496,17.040
1989,04/07/21 03:08:00,1.36488,17.033
1990,04/07/21 03:09:00,1.36469,17.007
1991,04/07/21 03:10:00,1.36492,16.996
1992,04/07/21 03:11:00,1.36492,16.979
1993,04/07/21 03:12:00,1.36503,16.967
1994,04/07/21 03:13:00,1.36469,16.960
1995,04/07/21 03:14:00,1.36465,16.960
1996,04/07/21 03:15:00,1.36481,16.955
1997,04/07/21 03:16:00,1.36435,16.970
1998,04/07/21 03:17:00,1.36446,16.969
1999,04/07/21 03:18:00,1.36481,16.942
2000,04/07/21 03:19:00,1.36568,16.902
2001,04/07/21 03:20:00,1.36477,16.899
2002,04/07/21 03:21:00,1.36439,16.893
2003,04/07/21 03:22:00,1.36381,16.909
2004,04/07/21 03:23:00,1.36427,16.891
2005,04/07/21 03:24:00,1.36465,16.883
2006,04/07/21 03:25:00,1.36431,16.887
2007,04/07/21 03:26:00,1.36336,16.930
2008,04/07/21 03:27:00,1.36236,16.981
2009,04/07/21 03:28:00,1.36225,16.990
2010,04/07/21 03:29:00,1.36290,17.006
2011,04/07/21 03:30:00,1.36362,16.981
2012,04/07/21 03:31:00,1.36473,16.948
2013,04/07/21 03:32:00,1.36507,16.939
2014,04/07/21 03:33:00,1.36511,16.936
2015,04/07/21 03:34:00,1.36458,16.936
2016,04/07/21 03:35:00,1.36496,16.908
2017,04/07/21 03:36:00,1.36465,16.941
2018,04/07/21 03:37:00,1.36400,16.954
2019,04/07/21 03:38:00,1.36366,16.957
2020,04/07/21 03:39:00,1.36473,16.945
2021,04/07/21 03:40:00,1.36465,16.941
2022,04/07/21 03:41:00,1.36465,16.930
2023,04/07/21 03:42:00,1.36446,16.938
2024,04/07/21 03:43:00,1.36481,16.929
2025,04/07/21 03:44:00,1.36526,16.911
2026,04/07/21 03:45:00,1.36580,16.863
2027,04/07/21 03:46:00,1.36522,16.884
2028,04/07/21 03:47:00,1.36481,16.902
2029,04/07/21 03:48:00,1.36408,16.952
2030,04/07/21 03:49:00,1.36343,16.988
2031,04/07/21 03:50:00,1.36385,16.973
2032,04/07/21 03:51:00,1.36465,16.954
2033,04/07/21 03:52:00,1.36481,16.942
2034,04/07/21 03:53:00,1.36435,16.963
2035,04/07/21 03:54:00,1.36461,16.924
2036,04/07/21 03:55:00,1.36522,16.909
2037,04/07/21 03:56:00,1.36553,16.894
2038,04/07/21 03:57:00,1.36500,16.903
2039,04/07/21 03:58:00,1.36500,16.899
2040,04/07/21 03:59:00,1.36484,16.912
2041,04/07/21 04:00:00,1.36450,16.932
2042,04/07/21 04:01:00,1.36431,16.949
2043,04/07/21 04:02:00,1.36419,16.963
2044,04/07/21 04:03:00,1.36450,16.947
2045,04/07/21 04:04:00,1.36522,16.935
2046,04/07/21 04:05:00,1.36648,16.897
2047,04/07/21 04:06:00,1.36706,16.854
2048,04/07/21 04:07:00,1.36671,16.850
2049,04/07/21 04:08:00,1.36618,16.844
2050,04/07/21 04:09:00,1.36587,16.860
2051,04/07/21 04:10:00,1.36481,16.887
2052,04/07/21 04:11:00,1.36454,16.899
2053,04/07/21 04:12:00,1.36469,16.896
2054,04/07/21 04:13:00,1.36481,16.887
2055,04/07/21 04:14:00,1.36549,16.863
2056,04/07/21 04:15:00,1.36629,16.817
2057,04/07/21 04:16:00,1.36687,16.786
2058,04/07/21 04:17:00,1.36709,16.772
2059,04/07/21 04:18:00,1.36698,16.752
2060,04/07/21 04:19:00,1.36652,16.747
2061,04/07/21 04:20:00,1.36587,16.762
2062,04/07/21 04:21:00,1.36534,16.753
2063,04/07/21 04:22:00,1.36507,16.744
2064,04/07/21 04:23:00,1.36477,16.726
2065,04/07/21 04:24:00,1.36454,16.735
2066,04/07/21 04:25:00,1.36522,16.738
2067,04/07/21 04:26:00,1.36564,16.729
2068,04/07/21 04:27:00,1.36637,16.711
2069,04/07/21 04:28:00,1.36656,16.695
2070,04/07/21 04:29:00,1.36618,16.698
2071,04/07/21 04:30:00,1.36637,16.658
2072,04/07/21 04:31:00,1.36645,16.637
2073,04/07/21 04:32:00,1.36637,16.627
2074,04/07/21 04:33:00,1.36652,16.586
2075,04/07/21 04:34:00,1.36664,16.576
2076,04/07/21 04:35:00,1.36584,16.583
2077,04/07/21 04:36:00,1.36511,16.598
2078,04/07/21 04:37:00,1.36568,16.580
2079,04/07/21 04:38:00,1.36572,16.577
2080,04/07/21 04:39:00,1.36606,16.555
2081,04/07/21 04:40:00,1.36599,16.548
2082,04/07/21 04:41:00,1.36576,16.542
2083,04/07/21 04:42:00,1.36564,16.531
2084,04/07/21 04:43:00,1.36534,16.530
2085,04/07/21 04:44:00,1.36545,16.521
2086,04/07/21 04:45:00,1.36492,16.554
2087,04/07/21 04:46:00,1.36511,16.549
2088,04/07/21 04:47:00,1.36572,16.548
2089,04/07/21 04:48:00,1.36549,16.549
2090,04/07/21 04:49:00,1.36599,16.539
2091,04/07/21 04:50:00,1.36595,16.521
2092,04/07/21 04:51:00,1.36633,16.502
2093,04/07/21 04:52:00,1.36633,16.497
2094,04/07/21 04:53:00,1.36648,16.494
2095,04/07/21 04:54:00,1.36606,16.491
2096,04/07/21 04:55:00,1.36637,16.466
2097,04/07/21 04:56:00,1.36591,16.478
2098,04/07/21 04:57:00,1.36603,16.479
2099,04/07/21 04:58:00,1.36564,16.478
2100,04/07/21 04:59:00,1.36549,16.478
2101,04/07/21 05:00:00,1.36549,16.466
2102,04/07/21 05:01:00,1.36606,16.455
2103,04/07/21 05:02:00,1.36603,16.449
2104,04/07/21 05:03:00,1.36534,16.472
2105,04/07/21 05:04:00,1.36496,16.490
2106,04/07/21 05:05:00,1.36515,16.487
2107,04/07/21 05:06:00,1.36553,16.490
2108,04/07/21 05:07:00,1.36553,16.496
2109,04/07/21 05:08:00,1.36545,16.499
2110,04/07/21 05:09:00,1.36542,16.505
2111,04/07/21 05:10:00,1.36522,16.525
2112,04/07/21 05:11:00,1.36557,16.536
2113,04/07/21 05:12:00,1.36553,16.536
2114,04/07/21 05:13:00,1.36542,16.548
2115,04/07/21 05:14:00,1.36553,16.549
2116,04/07/21 05:15:00,1.36561,16.548
2117,04/07/21 05:16:00,1.36538,16.546
2118,04/07/21 05:17:00,1.36603,16.539
2119,04/07/21 05:18:00,1.36606,16.561
2120,04/07/21 05:19:00,1.36603,16.558
2121,04/07/21 05:20:00,1.36618,16.548
2122,04/07/21 05:21:00,1.36625,16.542
2123,04/07/21 05:22:00,1.36599,16.546
2124,04/07/21 05:23:00,1.36637,16.543
2125,04/07/21 05:24:00,1.36641,16.540
2126,04/07/21 05:25:00,1.36637,16.536
2127,04/07/21 05:26:00,1.36645,16.530
2128,04/07/21 05:27:00,1.36622,16.546
2129,04/07/21 05:28:00,1.36637,16.534
2130,04/07/21 05:29:00,1.36641,16.530
2131,04/07/21 05:30:00,1.36648,16.545
2132,04/07/21 05:31:00,1.36599,16.546
2133,04/07/21 05:32:00,1.36610,16.549
2134,04/07/21 05:33:00,1.36618,16.561
2135,04/07/21 05:34:00,1.36603,16.564
2136,04/07/21 05:35:00,1.36603,16.558
2137,04/07/21 05:36:00,1.36618,16.564
2138,04/07/21 05:37:00,1.36629,16.558
2139,04/07/21 05:38:00,1.36629,16.564
2140,04/07/21 05:39:00,1.36603,16.582
2141,04/07/21 05:40:00,1.36660,16.560
2142,04/07/21 05:41:00,1.36645,16.560
2143,04/07/21 05:42:00,1.36648,16.558
2144,04/07/21 05:43:00,1.36652,16.561
2145,04/07/21 05:44:00,1.36660,16.561
2146,04/07/21 05:45:00,1.36675,16.554
2147,04/07/21 05:46:00,1.36687,16.551
2148,04/07/21 05:47:00,1.36679,16.536
2149,04/07/21 05:48:00,1.36690,16.548
2150,04/07/21 05:49:00,1.36645,16.554
2151,04/07/21 05:50:00,1.36656,16.549
2152,04/07/21 05:51:00,1.36637,16.561
2153,04/07/21 05:52:00,1.36603,16.567
2154,04/07/21 05:53:00,1.36603,16.561
2155,04/07/21 05:54:00,1.36629,16.552
2156,04/07/21 05:55:00,1.36622,16.564
2157,04/07/21 05:56:00,1.36637,16.555
2158,04/07/21 05:57:00,1.36637,16.574
2159,04/07/21 05:58:00,1.36633,16.567
2160,04/07/21 05:59:00,1.36660,16.564
2161,04/07/21 06:00:00,1.36690,16.536
2162,04/07/21 06:01:00,1.36694,16.552
2163,04/07/21 06:02:00,1.36629,16.563
2164,04/07/21 06:03:00,1.36625,16.569
2165,04/07/21 06:04:00,1.36614,16.570
2166,04/07/21 06:05:00,1.36622,16.567
2167,04/07/21 06:06:00,1.36633,16.572
2168,04/07/21 06:07:00,1.36610,16.569
2169,04/07/21 06:08:00,1.36633,16.563
2170,04/07/21 06:09:00,1.36637,16.564
2171,04/07/21 06:10:00,1.36629,16.580
2172,04/07/21 06:11:00,1.36637,16.580
2173,04/07/21 06:12:00,1.36652,16.572
2174,04/07/21 06:13:00,1.36675,16.558
2175,04/07/21 06:14:00,1.36698,16.536
2176,04/07/21 06:15:00,1.36698,16.555
2177,04/07/21 06:16:00,1.36702,16.531
2178,04/07/21 06:17:00,1.36709,16.516
2179,04/07/21 06:18:00,1.36698,16.510
2180,04/07/21 06:19:00,1.36679,16.522
2181,04/07/21 06:20:00,1.36614,16.527
2182,04/07/21 06:21:00,1.36648,16.487
2183,04/07/21 06:22:00,1.36687,16.508
2184,04/07/21 06:23:00,1.36675,16.497
2185,04/07/21 06:24:00,1.36698,16.494
2186,04/07/21 06:25:00,1.36744,16.479
2187,04/07/21 06:26:00,1.36755,16.461
2188,04/07/21 06:27:00,1.36725,16.441
2189,04/07/21 06:28:00,1.36725,16.446
2190,04/07/21 06:29:00,1.36728,16.445
2191,04/07/21 06:30:00,1.36728,16.417
2192,04/07/21 06:31:00,1.36709,16.433
2193,04/07/21 06:32:00,1.36683,16.423
2194,04/07/21 06:33:00,1.36667,16.432
2195,04/07/21 06:34:00,1.36637,16.441
2196,04/07/21 06:35:00,1.36641,16.441
2197,04/07/21 06:36:00,1.36633,16.418
2198,04/07/21 06:37:00,1.36683,16.400
2199,04/07/21 06:38:00,1.36751,16.374
2200,04/07/21 06:39:00,1.36778,16.348
2201,04/07/21 06:40:00,1.36767,16.339
2202,04/07/21 06:41:00,1.36694,16.338
2203,04/07/21 06:42:00,1.36713,16.330
2204,04/07/21 06:43:00,1.36698,16.327
2205,04/07/21 06:44:00,1.36664,16.326
2206,04/07/21 06:45:00,1.36683,16.315
2207,04/07/21 06:46:00,1.36683,16.304
2208,04/07/21 06:47:00,1.36679,16.295
2209,04/07/21 06:48:00,1.36664,16.289
2210,04/07/21 06:49:00,1.36622,16.311
2211,04/07/21 06:50:00,1.36618,16.308
2212,04/07/21 06:51:00,1.36580,16.308
2213,04/07/21 06:52:00,1.36610,16.311
2214,04/07/21 06:53:00,1.36618,16.320
2215,04/07/21 06:54:00,1.36618,16.335
2216,04/07/21 06:55:00,1.36622,16.312
2217,04/07/21 06:56:00,1.36633,16.315
2218,04/07/21 06:57:00,1.36610,16.336
2219,04/07/21 06:58:00,1.36637,16.330
2220,04/07/21 06:59:00,1.36633,16.336
2221,04/07/21 07:00:00,1.36648,16.333
2222,04/07/21 07:01:00,1.36633,16.335
2223,04/07/21 07:02:00,1.36622,16.350
2224,04/07/21 07:03:00,1.36618,16.338
2225,04/07/21 07:04:00,1.36645,16.333
2226,04/07/21 07:05:00,1.36648,16.351
2227,04/07/21 07:06:00,1.36622,16.335
2228,04/07/21 07:07:00,1.36622,16.348
2229,04/07/21 07:08:00,1.36587,16.342
2230,04/07/21 07:09:00,1.36599,16.335
2231,04/07/21 07:10:00,1.36622,16.330
2232,04/07/21 07:11:00,1.36622,16.347
2233,04/07/21 07:12:00,1.36614,16.348
2234,04/07/21 07:13:00,1.36637,16.342
2235,04/07/21 07:14:00,1.36629,16.330
2236,04/07/21 07:15:00,1.36610,16.350
2237,04/07/21 07:16:00,1.36603,16.376
2238,04/07/21 07:17:00,1.36553,16.385
2239,04/07/21 07:18:00,1.36542,16.394
2240,04/07/21 07:19:00,1.36580,16.417
2241,04/07/21 07:20:00,1.36618,16.390
2242,04/07/21 07:21:00,1.36648,16.359
2243,04/07/21 07:22:00,1.36671,16.363
2244,04/07/21 07:23:00,1.36652,16.365
2245,04/07/21 07:24:00,1.36645,16.345
2246,04/07/21 07:25:00,1.36618,16.336
2247,04/07/21 07:26:00,1.36625,16.353
2248,04/07/21 07:27:00,1.36618,16.376
2249,04/07/21 07:28:00,1.36606,16.376
2250,04/07/21 07:29:00,1.36622,16.417
2251,04/07/21 07:30:00,1.36557,16.432
2252,04/07/21 07:31:00,1.36564,16.452
2253,04/07/21 07:32:00,1.36599,16.482
2254,04/07/21 07:33:00,1.36587,16.513
2255,04/07/21 07:34:00,1.36584,16.549
2256,04/07/21 07:35:00,1.36545,16.588
2257,04/07/21 07:36:00,1.36515,16.613
2258,04/07/21 07:37:00,1.36538,16.679
2259,04/07/21 07:38:00,1.36511,16.670
2260,04/07/21 07:39:00,1.36603,16.737
2261,04/07/21 07:40:00,1.36526,16.774
2262,04/07/21 07:41:00,1.36545,16.769
2263,04/07/21 07:42:00,1.36591,16.801
2264,04/07/21 07:43:00,1.36572,16.836
2265,04/07/21 07:44:00,1.36522,16.841
2266,04/07/21 07:45:00,1.36545,16.856
2267,04/07/21 07:46:00,1.36561,16.900
2268,04/07/21 07:47:00,1.36538,16.888
2269,04/07/21 07:48:00,1.36511,16.903
2270,04/07/21 07:49:00,1.36496,16.949
2271,04/07/21 07:50:00,1.36461,16.994
2272,04/07/21 07:51:00,1.36427,16.984
2273,04/07/21 07:52:00,1.36538,16.984
2274,04/07/21 07:53:00,1.36530,16.944
2275,04/07/21 07:54:00,1.36542,16.990
2276,04/07/21 07:55:00,1.36557,16.981
2277,04/07/21 07:56:00,1.36625,16.981
2278,04/07/21 07:57:00,1.36683,17.043
2279,04/07/21 07:58:00,1.36603,17.104
2280,04/07/21 07:59:00,1.36542,17.122
2281,04/07/21 08:00:00,1.36477,17.134
2282,04/07/21 08:01:00,1.36542,17.106
2283,04/07/21 08:02:00,1.36618,17.118
2284,04/07/21 08:03:00,1.36614,17.152
2285,04/07/21 08:04:00,1.36591,17.182
2286,04/07/21 08:05:00,1.36561,17.195
2287,04/07/21 08:06:00,1.36469,17.201
2288,04/07/21 08:07:00,1.36454,17.232
2289,04/07/21 08:08:00,1.36427,17.265
2290,04/07/21 08:09:00,1.36534,17.263
2291,04/07/21 08:10:00,1.36584,17.274
2292,04/07/21 08:11:00,1.36629,17.260
2293,04/07/21 08:12:00,1.36557,17.281
2294,04/07/21 08:13:00,1.36561,17.265
2295,04/07/21 08:14:00,1.36526,17.271
2296,04/07/21 08:15:00,1.36542,17.303
2297,04/07/21 08:16:00,1.36522,17.289
2298,04/07/21 08:17:00,1.36618,17.293
2299,04/07/21 08:18:00,1.36595,17.278
2300,04/07/21 08:19:00,1.36538,17.330
2301,04/07/21 08:20:00,1.36500,17.345
2302,04/07/21 08:21:00,1.36488,17.254
2303,04/07/21 08:22:00,1.36500,17.320
2304,04/07/21 08:23:00,1.36400,17.416
2305,04/07/21 08:24:00,1.36305,17.476
2306,04/07/21 08:25:00,1.36339,17.497
2307,04/07/21 08:26:00,1.36393,17.451
2308,04/07/21 08:27:00,1.36568,17.460
2309,04/07/21 08:28:00,1.36595,17.498
2310,04/07/21 08:29:00,1.36591,17.558
2311,04/07/21 08:30:00,1.36599,17.634
2312,04/07/21 08:31:00,1.36595,17.550
2313,04/07/21 08:32:00,1.36530,17.611
2314,04/07/21 08:33:00,1.36481,17.668
2315,04/07/21 08:34:00,1.36431,17.702
2316,04/07/21 08:35:00,1.36439,17.721
2317,04/07/21 08:36:00,1.36538,17.770
2318,04/07/21 08:37:00,1.36458,17.861
2319,04/07/21 08:38:00,1.36358,17.876
2320,04/07/21 08:39:00,1.36355,17.950
2321,04/07/21 08:40:00,1.36259,18.117
2322,04/07/21 08:41:00,1.36088,18.317
2323,04/07/21 08:42:00,1.36015,18.366
2324,04/07/21 08:43:00,1.36038,18.634
2325,04/07/21 08:44:00,1.35966,18.796
2326,04/07/21 08:45:00,1.35782,18.672
2327,04/07/21 08:46:00,1.35916,18.710
2328,04/07/21 08:47:00,1.36095,18.637
2329,04/07/21 08:48:00,1.36305,18.739
2330,04/07/21 08:49:00,1.36465,18.695
2331,04/07/21 08:50:00,1.36641,18.555
2332,04/07/21 08:51:00,1.36828,18.442
2333,04/07/21 08:52:00,1.36950,18.374
2334,04/07/21 08:53:00,1.36992,18.455
2335,04/07/21 08:54:00,1.36843,18.588
2336,04/07/21 08:55:00,1.36397,18.640
2337,04/07/21 08:56:00,1.36091,18.735
2338,04/07/21 08:57:00,1.36172,18.796
2339,04/07/21 08:58:00,1.36404,18.812
2340,04/07/21 08:59:00,1.36446,18.858
2341,04/07/21 09:00:00,1.36439,18.992
2342,04/07/21 09:01:00,1.36000,19.089
2343,04/07/21 09:02:00,1.35920,19.184
2344,04/07/21 09:03:00,1.36088,19.050
2345,04/07/21 09:04:00,1.36347,18.921
2346,04/07/21 09:05:00,1.36473,18.837
2347,04/07/21 09:06:00,1.36687,18.883
2348,04/07/21 09:07:00,1.36572,18.849
2349,04/07/21 09:08:00,1.36545,18.898
2350,04/07/21 09:09:00,1.36618,18.903
2351,04/07/21 09:10:00,1.36587,18.870
2352,04/07/21 09:11:00,1.36561,18.799
2353,04/07/21 09:12:00,1.36614,18.791
2354,04/07/21 09:13:00,1.36580,18.842
2355,04/07/21 09:14:00,1.36633,18.842
2356,04/07/21 09:15:00,1.36767,18.787
2357,04/07/21 09:16:00,1.36763,18.791
2358,04/07/21 09:17:00,1.36614,18.870
2359,04/07/21 09:18:00,1.36473,18.892
2360,04/07/21 09:19:00,1.36156,18.791
2361,04/07/21 09:20:00,1.36202,18.845
2362,04/07/21 09:21:00,1.36191,18.934
2363,04/07/21 09:22:00,1.36069,19.105
2364,04/07/21 09:23:00,1.36118,19.161
2365,04/07/21 09:24:00,1.36343,19.179
2366,04/07/21 09:25:00,1.36019,19.081
2367,04/07/21 09:26:00,1.35492,19.108
2368,04/07/21 09:27:00,1.35618,19.146
2369,04/07/21 09:28:00,1.35920,19.099
2370,04/07/21 09:29:00,1.36366,19.096
2371,04/07/21 09:30:00,1.36427,19.291
2372,04/07/21 09:31:00,1.36145,19.288
2373,04/07/21 09:32:00,1.36172,19.451
2374,04/07/21 09:33:00,1.36370,19.551
2375,04/07/21 09:34:00,1.36133,19.554
2376,04/07/21 09:35:00,1.36210,19.429
2377,04/07/21 09:36:00,1.36332,19.451
2378,04/07/21 09:37:00,1.36271,19.566
2379,04/07/21 09:38:00,1.36271,19.396
2380,04/07/21 09:39:00,1.36351,19.407
2381,04/07/21 09:40:00,1.36313,19.432
2382,04/07/21 09:41:00,1.36156,19.433
2383,04/07/21 09:42:00,1.36236,19.364
2384,04/07/21 09:43:00,1.36362,19.399
2385,04/07/21 09:44:00,1.36458,19.417
2386,04/07/21 09:45:00,1.36446,19.350
2387,04/07/21 09:46:00,1.36301,19.245
2388,04/07/21 09:47:00,1.36072,19.496
2389,04/07/21 09:48:00,1.36046,19.732
2390,04/07/21 09:49:00,1.35851,20.007
2391,04/07/21 09:50:00,1.36759,20.155
2392,04/07/21 09:51:00,1.36465,20.460
2393,04/07/21 09:52:00,1.35637,20.738
2394,04/07/21 09:53:00,1.35466,20.913
2395,04/07/21 09:54:00,1.35046,20.622
2396,04/07/21 09:55:00,1.35519,20.536
2397,04/07/21 09:56:00,1.35145,20.606
2398,04/07/21 09:57:00,1.35466,20.671
2399,04/07/21 09:58:00,1.35748,20.807
2400,04/07/21 09:59:00,1.36225,20.607
2401,04/07/21 10:00:00,1.36481,20.585
2402,04/07/21 10:01:00,1.36782,20.658
2403,04/07/21 10:02:00,1.36824,20.619
2404,04/07/21 10:03:00,1.36790,20.591
2405,04/07/21 10:04:00,1.36820,20.431
2406,04/07/21 10:05:00,1.36683,20.408
2407,04/07/21 10:06:00,1.36481,20.192
2408,04/07/21 10:07:00,1.36385,20.168
2409,04/07/21 10:08:00,1.36492,19.900
2410,04/07/21 10:09:00,1.36450,20.071
2411,04/07/21 10:10:00,1.36255,19.990
2412,04/07/21 10:11:00,1.36465,19.860
2413,04/07/21 10:12:00,1.36736,19.610
2414,04/07/21 10:13:00,1.36725,19.542
2415,04/07/21 10:14:00,1.36538,19.469
2416,04/07/21 10:15:00,1.36408,19.515
2417,04/07/21 10:16:00,1.36133,19.604
2418,04/07/21 10:17:00,1.35760,19.692
2419,04/07/21 10:18:00,1.35542,19.749
2420,04/07/21 10:19:00,1.35405,19.917
2421,04/07/21 10:20:00,1.35695,19.911
2422,04/07/21 10:21:00,1.35859,19.877
2423,04/07/21 10:22:00,1.35801,19.839
2424,04/07/21 10:23:00,1.35679,19.738
2425,04/07/21 10:24:00,1.35706,19.765
2426,04/07/21 10:25:00,1.35828,19.645
2427,04/07/21 10:26:00,1.35973,19.686
2428,04/07/21 10:27:00,1.36114,19.600
2429,04/07/21 10:28:00,1.36202,19.640
2430,04/07/21 10:29:00,1.35920,19.598
2431,04/07/21 10:30:00,1.36019,19.497
2432,04/07/21 10:31:00,1.36049,19.546
2433,04/07/21 10:32:00,1.35912,19.661
2434,04/07/21 10:33:00,1.35908,19.798
2435,04/07/21 10:34:00,1.35859,19.857
2436,04/07/21 10:35:00,1.35920,19.909
2437,04/07/21 10:36:00,1.36027,19.758
2438,04/07/21 10:37:00,1.36030,19.670
2439,04/07/21 10:38:00,1.36015,19.691
2440,04/07/21 10:39:00,1.36088,19.665
2441,04/07/21 10:40:00,1.36107,19.743
2442,04/07/21 10:41:00,1.36015,19.927
2443,04/07/21 10:42:00,1.36038,19.945
2444,04/07/21 10:43:00,1.36057,20.022
2445,04/07/21 10:44:00,1.36038,20.135
2446,04/07/21 10:45:00,1.35885,20.223
2447,04/07/21 10:46:00,1.35554,20.388
2448,04/07/21 10:47:00,1.35256,20.656
2449,04/07/21 10:48:00,1.35275,20.908
2450,04/07/21 10:49:00,1.34966,20.884
2451,04/07/21 10:50:00,1.34520,21.148
2452,04/07/21 10:51:00,1.33944,21.654
2453,04/07/21 10:52:00,1.33501,21.827
2454,04/07/21 10:53:00,1.33845,21.227
2455,04/07/21 10:54:00,1.35729,21.006
2456,04/07/21 10:55:00,1.36004,21.318
2457,04/07/21 10:56:00,1.35725,21.649
2458,04/07/21 10:57:00,1.34730,21.764
2459,04/07/21 10:58:00,1.34195,22.327
2460,04/07/21 10:59:00,1.34398,22.571
2461,04/07/21 11:00:00,1.34257,23.010
2462,04/07/21 11:01:00,1.34527,23.145
2463,04/07/21 11:02:00,1.34672,22.970
2464,04/07/21 11:03:00,1.35248,22.562
2465,04/07/21 11:04:00,1.35809,22.748
2466,04/07/21 11:05:00,1.35737,23.003
2467,04/07/21 11:06:00,1.35958,22.863
2468,04/07/21 11:07:00,1.36381,23.015
2469,04/07/21 11:08:00,1.36538,22.821
2470,04/07/21 11:09:00,1.37472,22.374
2471,04/07/21 11:10:00,1.37766,22.304
2472,04/07/21 11:11:00,1.37415,22.281
2473,04/07/21 11:12:00,1.37118,21.949
2474,04/07/21 11:13:00,1.36851,22.040
2475,04/07/21 11:14:00,1.36477,22.031
2476,04/07/21 11:15:00,1.36107,22.051
2477,04/07/21 11:16:00,1.35786,22.529
2478,04/07/21 11:17:00,1.35393,22.393
2479,04/07/21 11:18:00,1.35397,22.061
2480,04/07/21 11:19:00,1.36103,21.621
2481,04/07/21 11:20:00,1.36519,21.318
2482,04/07/21 11:21:00,1.36625,21.322
2483,04/07/21 11:22:00,1.36576,21.330
2484,04/07/21 11:23:00,1.36522,21.261
2485,04/07/21 11:24:00,1.36408,21.211
2486,04/07/21 11:25:00,1.36477,20.926
2487,04/07/21 11:26:00,1.36336,20.971
2488,04/07/21 11:27:00,1.36301,20.740
2489,04/07/21 11:28:00,1.36595,20.567
2490,04/07/21 11:29:00,1.36931,20.196
2491,04/07/21 11:30:00,1.37648,19.795
2492,04/07/21 11:31:00,1.37781,19.313
2493,04/07/21 11:32:00,1.37892,19.323
2494,04/07/21 11:33:00,1.37594,19.188
2495,04/07/21 11:34:00,1.37366,18.693
2496,04/07/21 11:35:00,1.37053,18.246
2497,04/07/21 11:36:00,1.36927,17.911
2498,04/07/21 11:37:00,1.36778,17.818
2499,04/07/21 11:38:00,1.36362,18.005
