#,Date Time,Tension Tension (V),Température Temp. (°C)
72,01/07/21 19:48:00,1.16377,22.405
73,01/07/21 19:49:00,1.16247,22.447
74,01/07/21 19:50:00,1.16213,22.465
75,01/07/21 19:51:00,1.16262,22.450
76,01/07/21 19:52:00,1.16419,22.411
77,01/07/21 19:53:00,1.16629,22.360
78,01/07/21 19:54:00,1.16758,22.330
79,01/07/21 19:55:00,1.16892,22.326
80,01/07/21 19:56:00,1.16911,22.286
81,01/07/21 19:57:00,1.17044,22.233
82,01/07/21 19:58:00,1.17159,22.172
83,01/07/21 19:59:00,1.17319,22.120
84,01/07/21 20:00:00,1.17426,22.100
85,01/07/21 20:01:00,1.17380,22.111
86,01/07/21 20:02:00,1.17227,22.136
87,01/07/21 20:03:00,1.17090,22.150
88,01/07/21 20:04:00,1.17067,22.141
89,01/07/21 20:05:00,1.17075,22.115
90,01/07/21 20:06:00,1.17105,22.088
91,01/07/21 20:07:00,1.17220,22.051
92,01/07/21 20:08:00,1.17311,22.034
93,01/07/21 20:09:00,1.17372,22.042
94,01/07/21 20:10:00,1.17334,22.024
95,01/07/21 20:11:00,1.17254,22.012
96,01/07/21 20:12:00,1.17277,21.979
97,01/07/21 20:13:00,1.17235,21.984
98,01/07/21 20:14:00,1.17239,21.957
99,01/07/21 20:15:00,1.17384,21.927
100,01/07/21 20:16:00,1.17414,21.895
101,01/07/21 20:17:00,1.17346,21.887
102,01/07/21 20:18:00,1.17460,21.881
103,01/07/21 20:19:00,1.17384,21.873
104,01/07/21 20:20:00,1.17407,21.858
105,01/07/21 20:21:00,1.17353,21.845
106,01/07/21 20:22:00,1.17330,21.828
107,01/07/21 20:23:00,1.17399,21.822
108,01/07/21 20:24:00,1.17399,21.809
109,01/07/21 20:25:00,1.17449,21.783
110,01/07/21 20:26:00,1.17433,21.770
111,01/07/21 20:27:00,1.17441,21.749
112,01/07/21 20:28:00,1.17456,21.748
113,01/07/21 20:29:00,1.17433,21.727
114,01/07/21 20:30:00,1.17475,21.712
115,01/07/21 20:31:00,1.17494,21.688
116,01/07/21 20:32:00,1.17483,21.683
117,01/07/21 20:33:00,1.17456,21.683
118,01/07/21 20:34:00,1.17472,21.676
119,01/07/21 20:35:00,1.17411,21.675
120,01/07/21 20:36:00,1.17304,21.676
121,01/07/21 20:37:00,1.17292,21.657
122,01/07/21 20:38:00,1.17323,21.664
123,01/07/21 20:39:00,1.17372,21.652
124,01/07/21 20:40:00,1.17456,21.631
125,01/07/21 20:41:00,1.17510,21.583
126,01/07/21 20:42:00,1.17662,21.542
127,01/07/21 20:43:00,1.17781,21.521
128,01/07/21 20:44:00,1.17811,21.488
129,01/07/21 20:45:00,1.17887,21.466
130,01/07/21 20:46:00,1.17895,21.454
131,01/07/21 20:47:00,1.17864,21.446
132,01/07/21 20:48:00,1.17819,21.421
133,01/07/21 20:49:00,1.17868,21.394
134,01/07/21 20:50:00,1.17838,21.367
135,01/07/21 20:51:00,1.17838,21.348
136,01/07/21 20:52:00,1.17826,21.330
137,01/07/21 20:53:00,1.17811,21.305
138,01/07/21 20:54:00,1.17807,21.291
139,01/07/21 20:55:00,1.17849,21.263
140,01/07/21 20:56:00,1.17853,21.243
141,01/07/21 20:57:00,1.17811,21.237
142,01/07/21 20:58:00,1.17800,21.220
143,01/07/21 20:59:00,1.17811,21.211
144,01/07/21 21:00:00,1.17784,21.203
145,01/07/21 21:01:00,1.17811,21.187
146,01/07/21 21:02:00,1.17891,21.173
147,01/07/21 21:03:00,1.17864,21.146
148,01/07/21 21:04:00,1.17819,21.149
149,01/07/21 21:05:00,1.17834,21.102
150,01/07/21 21:06:00,1.17853,21.105
151,01/07/21 21:07:00,1.17891,21.096
152,01/07/21 21:08:00,1.17884,21.099
153,01/07/21 21:09:00,1.17895,21.059
154,01/07/21 21:10:00,1.18013,20.981
155,01/07/21 21:11:00,1.18128,20.939
156,01/07/21 21:12:00,1.18215,20.898
157,01/07/21 21:13:00,1.18288,20.871
158,01/07/21 21:14:00,1.18261,20.868
159,01/07/21 21:15:00,1.18269,20.831
160,01/07/21 21:16:00,1.18235,20.789
161,01/07/21 21:17:00,1.18296,20.749
162,01/07/21 21:18:00,1.18326,20.722
163,01/07/21 21:19:00,1.18311,20.677
164,01/07/21 21:20:00,1.18326,20.644
165,01/07/21 21:21:00,1.18379,20.586
166,01/07/21 21:22:00,1.18475,20.524
167,01/07/21 21:23:00,1.18494,20.482
168,01/07/21 21:24:00,1.18521,20.439
169,01/07/21 21:25:00,1.18574,20.388
170,01/07/21 21:26:00,1.18597,20.335
171,01/07/21 21:27:00,1.18585,20.287
172,01/07/21 21:28:00,1.18570,20.253
173,01/07/21 21:29:00,1.18551,20.219
174,01/07/21 21:30:00,1.18555,20.192
175,01/07/21 21:31:00,1.18570,20.162
176,01/07/21 21:32:00,1.18551,20.123
177,01/07/21 21:33:00,1.18631,20.083
178,01/07/21 21:34:00,1.18620,20.046
179,01/07/21 21:35:00,1.18624,19.994
180,01/07/21 21:36:00,1.18650,19.942
181,01/07/21 21:37:00,1.18643,19.908
182,01/07/21 21:38:00,1.18669,19.878
183,01/07/21 21:39:00,1.18715,19.844
184,01/07/21 21:40:00,1.18692,19.808
185,01/07/21 21:41:00,1.18669,19.771
186,01/07/21 21:42:00,1.18685,19.738
187,01/07/21 21:43:00,1.18719,19.701
188,01/07/21 21:44:00,1.18662,19.661
189,01/07/21 21:45:00,1.18597,19.636
190,01/07/21 21:46:00,1.18616,19.597
191,01/07/21 21:47:00,1.18669,19.561
192,01/07/21 21:48:00,1.18719,19.518
193,01/07/21 21:49:00,1.18780,19.474
194,01/07/21 21:50:00,1.18833,19.432
195,01/07/21 21:51:00,1.18917,19.401
196,01/07/21 21:52:00,1.18894,19.364
197,01/07/21 21:53:00,1.18875,19.332
198,01/07/21 21:54:00,1.18894,19.303
199,01/07/21 21:55:00,1.18910,19.276
200,01/07/21 21:56:00,1.18959,19.240
201,01/07/21 21:57:00,1.18944,19.203
202,01/07/21 21:58:00,1.19001,19.164
203,01/07/21 21:59:00,1.19062,19.121
204,01/07/21 22:00:00,1.19055,19.093
205,01/07/21 22:01:00,1.19059,19.051
206,01/07/21 22:02:00,1.19089,19.010
207,01/07/21 22:03:00,1.19085,18.977
208,01/07/21 22:04:00,1.19089,18.937
209,01/07/21 22:05:00,1.19127,18.913
210,01/07/21 22:06:00,1.19135,18.883
211,01/07/21 22:07:00,1.19150,18.843
212,01/07/21 22:08:00,1.19162,18.805
213,01/07/21 22:09:00,1.19345,18.763
214,01/07/21 22:10:00,1.19364,18.730
215,01/07/21 22:11:00,1.19352,18.698
216,01/07/21 22:12:00,1.19326,18.669
217,01/07/21 22:13:00,1.19375,18.641
218,01/07/21 22:14:00,1.19364,18.620
219,01/07/21 22:15:00,1.19379,18.585
220,01/07/21 22:16:00,1.19375,18.561
221,01/07/21 22:17:00,1.19421,18.539
222,01/07/21 22:18:00,1.19501,18.527
223,01/07/21 22:19:00,1.19425,18.501
224,01/07/21 22:20:00,1.19398,18.473
225,01/07/21 22:21:00,1.19429,18.455
226,01/07/21 22:22:00,1.19440,18.432
227,01/07/21 22:23:00,1.19486,18.403
228,01/07/21 22:24:00,1.19501,18.366
229,01/07/21 22:25:00,1.19581,18.322
230,01/07/21 22:26:00,1.19650,18.296
231,01/07/21 22:27:00,1.19642,18.282
232,01/07/21 22:28:00,1.19619,18.249
233,01/07/21 22:29:00,1.19726,18.221
234,01/07/21 22:30:00,1.19787,18.189
235,01/07/21 22:31:00,1.19760,18.160
236,01/07/21 22:32:00,1.19802,18.137
237,01/07/21 22:33:00,1.19814,18.115
238,01/07/21 22:34:00,1.19837,18.085
239,01/07/21 22:35:00,1.19844,18.063
240,01/07/21 22:36:00,1.19829,18.042
241,01/07/21 22:37:00,1.19879,18.023
242,01/07/21 22:38:00,1.19898,17.999
243,01/07/21 22:39:00,1.19913,17.981
244,01/07/21 22:40:00,1.19921,17.968
245,01/07/21 22:41:00,1.19932,17.952
246,01/07/21 22:42:00,1.19970,17.934
247,01/07/21 22:43:00,1.20039,17.910
248,01/07/21 22:44:00,1.20096,17.879
249,01/07/21 22:45:00,1.20092,17.886
250,01/07/21 22:46:00,1.20039,17.892
251,01/07/21 22:47:00,1.19963,17.889
252,01/07/21 22:48:00,1.19963,17.885
253,01/07/21 22:49:00,1.19921,17.882
254,01/07/21 22:50:00,1.19898,17.885
255,01/07/21 22:51:00,1.19921,17.877
256,01/07/21 22:52:00,1.19982,17.877
257,01/07/21 22:53:00,1.19993,17.868
258,01/07/21 22:54:00,1.20054,17.865
259,01/07/21 22:55:00,1.20108,17.864
260,01/07/21 22:56:00,1.20188,17.851
261,01/07/21 22:57:00,1.20260,17.834
262,01/07/21 22:58:00,1.20275,17.812
263,01/07/21 22:59:00,1.20298,17.804
264,01/07/21 23:00:00,1.20375,17.801
265,01/07/21 23:01:00,1.20367,17.801
266,01/07/21 23:02:00,1.20340,17.794
267,01/07/21 23:03:00,1.20397,17.767
268,01/07/21 23:04:00,1.20443,17.744
269,01/07/21 23:05:00,1.20497,17.724
270,01/07/21 23:06:00,1.20523,17.689
271,01/07/21 23:07:00,1.20573,17.669
272,01/07/21 23:08:00,1.20581,17.639
273,01/07/21 23:09:00,1.20611,17.628
274,01/07/21 23:10:00,1.20588,17.619
275,01/07/21 23:11:00,1.20588,17.598
276,01/07/21 23:12:00,1.20596,17.579
277,01/07/21 23:13:00,1.20645,17.550
278,01/07/21 23:14:00,1.20645,17.541
279,01/07/21 23:15:00,1.20657,17.525
280,01/07/21 23:16:00,1.20710,17.494
281,01/07/21 23:17:00,1.20733,17.461
282,01/07/21 23:18:00,1.20790,17.421
283,01/07/21 23:19:00,1.20836,17.379
284,01/07/21 23:20:00,1.20871,17.347
285,01/07/21 23:21:00,1.20851,17.315
286,01/07/21 23:22:00,1.20897,17.278
287,01/07/21 23:23:00,1.20935,17.244
288,01/07/21 23:24:00,1.21004,17.210
289,01/07/21 23:25:00,1.20962,17.193
290,01/07/21 23:26:00,1.20996,17.165
291,01/07/21 23:27:00,1.21027,17.135
292,01/07/21 23:28:00,1.21069,17.107
293,01/07/21 23:29:00,1.21115,17.071
294,01/07/21 23:30:00,1.21122,17.045
295,01/07/21 23:31:00,1.21130,17.015
296,01/07/21 23:32:00,1.21138,16.988
297,01/07/21 23:33:00,1.21118,16.958
298,01/07/21 23:34:00,1.21111,16.932
299,01/07/21 23:35:00,1.21183,16.908
300,01/07/21 23:36:00,1.21183,16.886
301,01/07/21 23:37:00,1.21187,16.856
302,01/07/21 23:38:00,1.21225,16.832
303,01/07/21 23:39:00,1.21305,16.807
304,01/07/21 23:40:00,1.21302,16.777
305,01/07/21 23:41:00,1.21302,16.755
306,01/07/21 23:42:00,1.21313,16.723
307,01/07/21 23:43:00,1.21275,16.697
308,01/07/21 23:44:00,1.21286,16.682
309,01/07/21 23:45:00,1.21237,16.676
310,01/07/21 23:46:00,1.21214,16.670
311,01/07/21 23:47:00,1.21229,16.661
312,01/07/21 23:48:00,1.21229,16.653
313,01/07/21 23:49:00,1.21183,16.653
314,01/07/21 23:50:00,1.21214,16.649
315,01/07/21 23:51:00,1.21244,16.636
316,01/07/21 23:52:00,1.21298,16.621
317,01/07/21 23:53:00,1.21317,16.594
318,01/07/21 23:54:00,1.21366,16.573
319,01/07/21 23:55:00,1.21412,16.543
320,01/07/21 23:56:00,1.21431,16.534
321,01/07/21 23:57:00,1.21485,16.515
322,01/07/21 23:58:00,1.21515,16.493
323,01/07/21 23:59:00,1.21550,16.476
324,02/07/21 00:00:00,1.21569,16.466
325,02/07/21 00:01:00,1.21607,16.433
326,02/07/21 00:02:00,1.21637,16.394
327,02/07/21 00:03:00,1.21622,16.375
328,02/07/21 00:04:00,1.21584,16.369
329,02/07/21 00:05:00,1.21611,16.360
330,02/07/21 00:06:00,1.21630,16.347
331,02/07/21 00:07:00,1.21675,16.321
332,02/07/21 00:08:00,1.21740,16.283
333,02/07/21 00:09:00,1.21759,16.251
334,02/07/21 00:10:00,1.21775,16.235
335,02/07/21 00:11:00,1.21771,16.222
336,02/07/21 00:12:00,1.21794,16.211
337,02/07/21 00:13:00,1.21824,16.181
338,02/07/21 00:14:00,1.21813,16.166
339,02/07/21 00:15:00,1.21801,16.166
340,02/07/21 00:16:00,1.21794,16.172
341,02/07/21 00:17:00,1.21767,16.172
342,02/07/21 00:18:00,1.21736,16.168
343,02/07/21 00:19:00,1.21733,16.146
344,02/07/21 00:20:00,1.21736,16.129
345,02/07/21 00:21:00,1.21752,16.096
346,02/07/21 00:22:00,1.21798,16.065
347,02/07/21 00:23:00,1.21859,16.055
348,02/07/21 00:24:00,1.21927,16.034
349,02/07/21 00:25:00,1.21950,16.020
350,02/07/21 00:26:00,1.21942,16.003
351,02/07/21 00:27:00,1.21923,15.968
352,02/07/21 00:28:00,1.22004,15.909
353,02/07/21 00:29:00,1.22072,15.870
354,02/07/21 00:30:00,1.22129,15.849
355,02/07/21 00:31:00,1.22133,15.836
356,02/07/21 00:32:00,1.22084,15.827
357,02/07/21 00:33:00,1.22068,15.813
358,02/07/21 00:34:00,1.22061,15.792
359,02/07/21 00:35:00,1.22091,15.760
360,02/07/21 00:36:00,1.22087,15.755
361,02/07/21 00:37:00,1.22072,15.755
362,02/07/21 00:38:00,1.22076,15.725
363,02/07/21 00:39:00,1.22084,15.715
364,02/07/21 00:40:00,1.22114,15.694
365,02/07/21 00:41:00,1.22141,15.670
366,02/07/21 00:42:00,1.22175,15.645
367,02/07/21 00:43:00,1.22183,15.634
368,02/07/21 00:44:00,1.22202,15.637
369,02/07/21 00:45:00,1.22179,15.621
370,02/07/21 00:46:00,1.22175,15.622
371,02/07/21 00:47:00,1.22156,15.600
372,02/07/21 00:48:00,1.22213,15.593
373,02/07/21 00:49:00,1.22259,15.590
374,02/07/21 00:50:00,1.22198,15.597
375,02/07/21 00:51:00,1.22187,15.597
376,02/07/21 00:52:00,1.22190,15.578
377,02/07/21 00:53:00,1.22194,15.582
378,02/07/21 00:54:00,1.22225,15.591
379,02/07/21 00:55:00,1.22152,15.584
380,02/07/21 00:56:00,1.22145,15.578
381,02/07/21 00:57:00,1.22148,15.552
382,02/07/21 00:58:00,1.22213,15.560
383,02/07/21 00:59:00,1.22210,15.551
384,02/07/21 01:00:00,1.22221,15.531
385,02/07/21 01:01:00,1.22316,15.493
386,02/07/21 01:02:00,1.22480,15.411
387,02/07/21 01:03:00,1.22488,15.390
388,02/07/21 01:04:00,1.22526,15.357
389,02/07/21 01:05:00,1.22507,15.326
390,02/07/21 01:06:00,1.22496,15.315
391,02/07/21 01:07:00,1.22480,15.309
392,02/07/21 01:08:00,1.22457,15.294
393,02/07/21 01:09:00,1.22438,15.291
394,02/07/21 01:10:00,1.22358,15.266
395,02/07/21 01:11:00,1.22469,15.228
396,02/07/21 01:12:00,1.22465,15.206
397,02/07/21 01:13:00,1.22484,15.194
398,02/07/21 01:14:00,1.22526,15.155
399,02/07/21 01:15:00,1.22538,15.106
400,02/07/21 01:16:00,1.22580,15.067
401,02/07/21 01:17:00,1.22564,15.052
402,02/07/21 01:18:00,1.22557,15.031
403,02/07/21 01:19:00,1.22564,15.015
404,02/07/21 01:20:00,1.22560,15.009
405,02/07/21 01:21:00,1.22545,15.018
406,02/07/21 01:22:00,1.22522,15.018
407,02/07/21 01:23:00,1.22538,15.016
408,02/07/21 01:24:00,1.22538,15.009
409,02/07/21 01:25:00,1.22526,15.012
410,02/07/21 01:26:00,1.22473,15.027
411,02/07/21 01:27:00,1.22446,15.010
412,02/07/21 01:28:00,1.22484,15.001
413,02/07/21 01:29:00,1.22488,14.994
414,02/07/21 01:30:00,1.22549,14.964
415,02/07/21 01:31:00,1.22599,14.948
416,02/07/21 01:32:00,1.22663,14.919
417,02/07/21 01:33:00,1.22717,14.912
418,02/07/21 01:34:00,1.22698,14.910
419,02/07/21 01:35:00,1.22675,14.915
420,02/07/21 01:36:00,1.22618,14.915
421,02/07/21 01:37:00,1.22599,14.918
422,02/07/21 01:38:00,1.22625,14.916
423,02/07/21 01:39:00,1.22648,14.921
424,02/07/21 01:40:00,1.22641,14.925
425,02/07/21 01:41:00,1.22667,14.915
426,02/07/21 01:42:00,1.22679,14.906
427,02/07/21 01:43:00,1.22667,14.901
428,02/07/21 01:44:00,1.22694,14.895
429,02/07/21 01:45:00,1.22660,14.876
430,02/07/21 01:46:00,1.22732,14.856
431,02/07/21 01:47:00,1.22770,14.852
432,02/07/21 01:48:00,1.22812,14.842
433,02/07/21 01:49:00,1.22831,14.831
434,02/07/21 01:50:00,1.22797,14.833
435,02/07/21 01:51:00,1.22793,14.822
436,02/07/21 01:52:00,1.22801,14.821
437,02/07/21 01:53:00,1.22827,14.818
438,02/07/21 01:54:00,1.22820,14.825
439,02/07/21 01:55:00,1.22789,14.836
440,02/07/21 01:56:00,1.22805,14.834
441,02/07/21 01:57:00,1.22827,14.840
442,02/07/21 01:58:00,1.22831,14.849
443,02/07/21 01:59:00,1.22835,14.842
444,02/07/21 02:00:00,1.22858,14.846
445,02/07/21 02:01:00,1.22866,14.845
446,02/07/21 02:02:00,1.22850,14.848
447,02/07/21 02:03:00,1.22850,14.843
448,02/07/21 02:04:00,1.22877,14.843
449,02/07/21 02:05:00,1.22835,14.842
450,02/07/21 02:06:00,1.22889,14.842
451,02/07/21 02:07:00,1.22885,14.846
452,02/07/21 02:08:00,1.22873,14.848
453,02/07/21 02:09:00,1.22896,14.851
454,02/07/21 02:10:00,1.22847,14.861
455,02/07/21 02:11:00,1.22854,14.870
456,02/07/21 02:12:00,1.22885,14.865
457,02/07/21 02:13:00,1.22843,14.861
458,02/07/21 02:14:00,1.22881,14.834
459,02/07/21 02:15:00,1.22900,14.821
460,02/07/21 02:16:00,1.22946,14.815
461,02/07/21 02:17:00,1.22953,14.804
462,02/07/21 02:18:00,1.22946,14.789
463,02/07/21 02:19:00,1.23022,14.735
464,02/07/21 02:20:00,1.23053,14.728
465,02/07/21 02:21:00,1.23194,14.729
466,02/07/21 02:22:00,1.23079,14.705
467,02/07/21 02:23:00,1.23087,14.714
468,02/07/21 02:24:00,1.23041,14.683
469,02/07/21 02:25:00,1.23045,14.659
470,02/07/21 02:26:00,1.23018,14.653
471,02/07/21 02:27:00,1.23033,14.650
472,02/07/21 02:28:00,1.23041,14.653
473,02/07/21 02:29:00,1.23014,14.670
474,02/07/21 02:30:00,1.22972,14.671
475,02/07/21 02:31:00,1.22984,14.677
476,02/07/21 02:32:00,1.22927,14.652
477,02/07/21 02:33:00,1.22995,14.635
478,02/07/21 02:34:00,1.23022,14.619
479,02/07/21 02:35:00,1.23064,14.613
480,02/07/21 02:36:00,1.23079,14.587
481,02/07/21 02:37:00,1.23060,14.566
482,02/07/21 02:38:00,1.23014,14.553
483,02/07/21 02:39:00,1.22984,14.550
484,02/07/21 02:40:00,1.23007,14.523
485,02/07/21 02:41:00,1.23022,14.509
486,02/07/21 02:42:00,1.23037,14.509
487,02/07/21 02:43:00,1.22980,14.502
488,02/07/21 02:44:00,1.23022,14.493
489,02/07/21 02:45:00,1.23003,14.509
490,02/07/21 02:46:00,1.22927,14.508
491,02/07/21 02:47:00,1.22946,14.514
492,02/07/21 02:48:00,1.22927,14.533
493,02/07/21 02:49:00,1.22858,14.569
494,02/07/21 02:50:00,1.22843,14.568
495,02/07/21 02:51:00,1.22858,14.556
496,02/07/21 02:52:00,1.22892,14.563
497,02/07/21 02:53:00,1.22896,14.583
498,02/07/21 02:54:00,1.22889,14.574
499,02/07/21 02:55:00,1.22946,14.574
500,02/07/21 02:56:00,1.22961,14.583
501,02/07/21 02:57:00,1.22980,14.584
502,02/07/21 02:58:00,1.22992,14.578
503,02/07/21 02:59:00,1.23003,14.587
504,02/07/21 03:00:00,1.23011,14.598
505,02/07/21 03:01:00,1.23033,14.592
506,02/07/21 03:02:00,1.23014,14.608
507,02/07/21 03:03:00,1.23018,14.602
508,02/07/21 03:04:00,1.23072,14.611
509,02/07/21 03:05:00,1.23018,14.605
510,02/07/21 03:06:00,1.23037,14.595
511,02/07/21 03:07:00,1.23060,14.601
512,02/07/21 03:08:00,1.23045,14.578
513,02/07/21 03:09:00,1.23079,14.556
514,02/07/21 03:10:00,1.23140,14.544
515,02/07/21 03:11:00,1.23186,14.539
516,02/07/21 03:12:00,1.23171,14.530
517,02/07/21 03:13:00,1.23156,14.536
518,02/07/21 03:14:00,1.23125,14.521
519,02/07/21 03:15:00,1.23121,14.520
520,02/07/21 03:16:00,1.23117,14.502
521,02/07/21 03:17:00,1.23140,14.509
522,02/07/21 03:18:00,1.23144,14.509
523,02/07/21 03:19:00,1.23098,14.514
524,02/07/21 03:20:00,1.23098,14.533
525,02/07/21 03:21:00,1.23072,14.541
526,02/07/21 03:22:00,1.23007,14.524
527,02/07/21 03:23:00,1.23060,14.490
528,02/07/21 03:24:00,1.23095,14.481
529,02/07/21 03:25:00,1.23125,14.475
530,02/07/21 03:26:00,1.23102,14.475
531,02/07/21 03:27:00,1.23125,14.453
532,02/07/21 03:28:00,1.23182,14.453
533,02/07/21 03:29:00,1.23201,14.450
534,02/07/21 03:30:00,1.23213,14.442
535,02/07/21 03:31:00,1.23217,14.447
536,02/07/21 03:32:00,1.23182,14.457
537,02/07/21 03:33:00,1.23159,14.465
538,02/07/21 03:34:00,1.23117,14.465
539,02/07/21 03:35:00,1.23144,14.457
540,02/07/21 03:36:00,1.23209,14.441
541,02/07/21 03:37:00,1.23213,14.432
542,02/07/21 03:38:00,1.23205,14.424
543,02/07/21 03:39:00,1.23186,14.426
544,02/07/21 03:40:00,1.23201,14.423
545,02/07/21 03:41:00,1.23152,14.418
546,02/07/21 03:42:00,1.23152,14.403
547,02/07/21 03:43:00,1.23152,14.394
548,02/07/21 03:44:00,1.23190,14.393
549,02/07/21 03:45:00,1.23232,14.388
550,02/07/21 03:46:00,1.23247,14.388
551,02/07/21 03:47:00,1.23266,14.384
552,02/07/21 03:48:00,1.23262,14.393
553,02/07/21 03:49:00,1.23228,14.400
554,02/07/21 03:50:00,1.23205,14.402
555,02/07/21 03:51:00,1.23201,14.402
556,02/07/21 03:52:00,1.23236,14.393
557,02/07/21 03:53:00,1.23213,14.408
558,02/07/21 03:54:00,1.23190,14.408
559,02/07/21 03:55:00,1.23224,14.414
560,02/07/21 03:56:00,1.23278,14.432
561,02/07/21 03:57:00,1.23236,14.426
562,02/07/21 03:58:00,1.23243,14.403
563,02/07/21 03:59:00,1.23304,14.400
564,02/07/21 04:00:00,1.23289,14.399
565,02/07/21 04:01:00,1.23339,14.402
566,02/07/21 04:02:00,1.23289,14.414
567,02/07/21 04:03:00,1.23255,14.412
568,02/07/21 04:04:00,1.23251,14.411
569,02/07/21 04:05:00,1.23270,14.403
570,02/07/21 04:06:00,1.23335,14.370
571,02/07/21 04:07:00,1.23400,14.336
572,02/07/21 04:08:00,1.23487,14.309
573,02/07/21 04:09:00,1.23499,14.318
574,02/07/21 04:10:00,1.23461,14.312
575,02/07/21 04:11:00,1.23449,14.325
576,02/07/21 04:12:00,1.23365,14.336
577,02/07/21 04:13:00,1.23320,14.327
578,02/07/21 04:14:00,1.23266,14.322
579,02/07/21 04:15:00,1.23297,14.300
580,02/07/21 04:16:00,1.23293,14.282
581,02/07/21 04:17:00,1.23342,14.259
582,02/07/21 04:18:00,1.23404,14.238
583,02/07/21 04:19:00,1.23438,14.211
584,02/07/21 04:20:00,1.23487,14.203
585,02/07/21 04:21:00,1.23495,14.198
586,02/07/21 04:22:00,1.23503,14.203
587,02/07/21 04:23:00,1.23453,14.211
588,02/07/21 04:24:00,1.23415,14.194
589,02/07/21 04:25:00,1.23396,14.153
590,02/07/21 04:26:00,1.23510,14.128
591,02/07/21 04:27:00,1.23518,14.116
592,02/07/21 04:28:00,1.23522,14.105
593,02/07/21 04:29:00,1.23491,14.108
594,02/07/21 04:30:00,1.23491,14.113
595,02/07/21 04:31:00,1.23465,14.113
596,02/07/21 04:32:00,1.23453,14.104
597,02/07/21 04:33:00,1.23468,14.093
598,02/07/21 04:34:00,1.23476,14.072
599,02/07/21 04:35:00,1.23457,14.071
600,02/07/21 04:36:00,1.23457,14.068
601,02/07/21 04:37:00,1.23472,14.060
602,02/07/21 04:38:00,1.23503,14.062
603,02/07/21 04:39:00,1.23461,14.059
604,02/07/21 04:40:00,1.23472,14.045
605,02/07/21 04:41:00,1.23487,14.045
606,02/07/21 04:42:00,1.23510,14.027
