dates,tension,temperature,deltaH,experiment
23/04/2019 19:10:00,1.26551149463075,22.836,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:11:00,1.26566149463075,22.8,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:12:00,1.26517149463075,22.752,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:13:00,1.26486149463075,22.732,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:14:00,1.26494149463075,22.696,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:15:00,1.26505149463075,22.652,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:16:00,1.26486149463075,22.627,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:17:00,1.26459149463075,22.592,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:18:00,1.26478149463075,22.562,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:19:00,1.26467149463075,22.535,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:20:00,1.26463149463075,22.505,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:21:00,1.26444149463075,22.504,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:22:00,1.26444149463075,22.456,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:23:00,1.26406149463075,22.402,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:24:00,1.26425149463075,22.372,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:25:00,1.26425149463075,22.344,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:26:00,1.26421149463075,22.317,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:27:00,1.26417149463075,22.314,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:28:00,1.26383149463075,22.281,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:29:00,1.26391149463075,22.254,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:30:00,1.26394149463075,22.215,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:31:00,1.26337149463075,22.166,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:32:00,1.26391149463075,22.145,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:33:00,1.26383149463075,22.135,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:34:00,1.26333149463075,22.105,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:35:00,1.26318149463075,22.052,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:36:00,1.26352149463075,22.019,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:37:00,1.26345149463075,22.006,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:38:00,1.26326149463075,21.972,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:39:00,1.26314149463075,21.942,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:40:00,1.26272149463075,21.939,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:41:00,1.26276149463075,21.887,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:42:00,1.26272149463075,21.852,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:43:00,1.26257149463075,21.84,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:44:00,1.26276149463075,21.8,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:45:00,1.26230149463075,21.761,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:46:00,1.26227149463075,21.724,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:47:00,1.26280149463075,21.703,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:48:00,1.26257149463075,21.678,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:49:00,1.26238149463075,21.651,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:50:00,1.26230149463075,21.64,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:51:00,1.26253149463075,21.592,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:52:00,1.26181149463075,21.548,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:53:00,1.26181149463075,21.525,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:54:00,1.26173149463075,21.501,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:55:00,1.26181149463075,21.467,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:56:00,1.26158149463075,21.419,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:57:00,1.26143149463075,21.412,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:58:00,1.26124149463075,21.376,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 19:59:00,1.26124149463075,21.334,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:00:00,1.26124149463075,21.325,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:01:00,1.26135149463075,21.281,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:02:00,1.26105149463075,21.255,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:03:00,1.26143149463075,21.233,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:04:00,1.26059149463075,21.221,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:05:00,1.26097149463075,21.178,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:06:00,1.26070149463075,21.148,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:07:00,1.26066149463075,21.12,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:08:00,1.26082149463075,21.059,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:09:00,1.26085149463075,21.026,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:10:00,1.26043149463075,21.024,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:11:00,1.26043149463075,20.974,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:12:00,1.26032149463075,20.947,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:13:00,1.26040149463075,20.914,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:14:00,1.25982149463075,20.899,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:15:00,1.26024149463075,20.865,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:16:00,1.25990149463075,20.835,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:17:00,1.25994149463075,20.804,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:18:00,1.25990149463075,20.777,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:19:00,1.26043149463075,20.722,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:20:00,1.25979149463075,20.692,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:21:00,1.26032149463075,20.667,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:22:00,1.25975149463075,20.641,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:23:00,1.25948149463075,20.613,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:24:00,1.25960149463075,20.573,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:25:00,1.25891149463075,20.551,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:26:00,1.25960149463075,20.534,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:27:00,1.25998149463075,20.522,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:28:00,1.25979149463075,20.473,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:29:00,1.25906149463075,20.446,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:30:00,1.25933149463075,20.431,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:31:00,1.25929149463075,20.385,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:32:00,1.25967149463075,20.339,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:33:00,1.26005149463075,20.321,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:34:00,1.25891149463075,20.318,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:35:00,1.25845149463075,20.274,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:36:00,1.25891149463075,20.253,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:37:00,1.25841149463075,20.222,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:38:00,1.25841149463075,20.161,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:39:00,1.25860149463075,20.147,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:40:00,1.25860149463075,20.117,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:41:00,1.25792149463075,20.091,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:42:00,1.25757149463075,20.051,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:43:00,1.25757149463075,20.028,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:44:00,1.25757149463075,19.994,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:45:00,1.25734149463075,19.961,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:46:00,1.25761149463075,19.952,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:47:00,1.25769149463075,19.918,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:48:00,1.25670149463075,19.875,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:49:00,1.25693149463075,19.847,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:50:00,1.25658149463075,19.827,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:51:00,1.25651149463075,19.781,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:52:00,1.25654149463075,19.74,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:53:00,1.25593149463075,19.729,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:54:00,1.25593149463075,19.695,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:55:00,1.25559149463075,19.646,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:56:00,1.25578149463075,19.621,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:57:00,1.25601149463075,19.604,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:58:00,1.25693149463075,19.554,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 20:59:00,1.25803149463075,19.545,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:00:00,1.26173149463075,19.524,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:20:00,1.25715149463075,18.869,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:21:00,1.25593149463075,18.833,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:22:00,1.25666149463075,18.822,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:23:00,1.25769149463075,18.775,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:24:00,1.25517149463075,18.741,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:25:00,1.25601149463075,18.724,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:26:00,1.25570149463075,18.684,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:27:00,1.25925149463075,18.647,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:28:00,1.25822149463075,18.62,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:29:00,1.25971149463075,18.579,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:30:00,1.25410149463075,18.536,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:31:00,1.25288149463075,18.522,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:32:00,1.25204149463075,18.503,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:33:00,1.25155149463075,18.469,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:34:00,1.25082149463075,18.436,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:35:00,1.24998149463075,18.4,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:36:00,1.24941149463075,18.371,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:37:00,1.24880149463075,18.348,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:38:00,1.24968149463075,18.298,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:39:00,1.25101149463075,18.304,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:40:00,1.25075149463075,18.253,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:41:00,1.25151149463075,18.218,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:42:00,1.25139149463075,18.197,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:43:00,1.25113149463075,18.151,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:44:00,1.25090149463075,18.117,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:45:00,1.25075149463075,18.103,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:46:00,1.25067149463075,18.056,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:47:00,1.25101149463075,18.011,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:48:00,1.25040149463075,17.996,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:49:00,1.25013149463075,17.959,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:50:00,1.25021149463075,17.925,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:51:00,1.25029149463075,17.895,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:52:00,1.24994149463075,17.879,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:53:00,1.25021149463075,17.845,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:54:00,1.24991149463075,17.8,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:55:00,1.24991149463075,17.797,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:56:00,1.25082149463075,17.745,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:57:00,1.25044149463075,17.718,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:58:00,1.24983149463075,17.686,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 21:59:00,1.25036149463075,17.663,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:00:00,1.25097149463075,17.628,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:01:00,1.25315149463075,17.593,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:06:00,1.25403149463075,17.446,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:09:00,1.24949149463075,17.36,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:10:00,1.25059149463075,17.33,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:13:00,1.25387149463075,17.248,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:14:00,1.25189149463075,17.205,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:15:00,1.25178149463075,17.195,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:16:00,1.25361149463075,17.164,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:24:00,1.25284149463075,16.93,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:25:00,1.25418149463075,16.897,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:26:00,1.24994149463075,16.838,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:27:00,1.24819149463075,16.822,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:28:00,1.24724149463075,16.805,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:29:00,1.24655149463075,16.756,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:30:00,1.24708149463075,16.737,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:31:00,1.24651149463075,16.711,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:32:00,1.24605149463075,16.668,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:33:00,1.24617149463075,16.646,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:34:00,1.24655149463075,16.621,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:35:00,1.24651149463075,16.601,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:36:00,1.24651149463075,16.558,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:37:00,1.24624149463075,16.502,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:38:00,1.24674149463075,16.47,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:39:00,1.24689149463075,16.455,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:51:00,1.25013149463075,16.102,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:52:00,1.24773149463075,16.077,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:53:00,1.24712149463075,16.02,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:54:00,1.24674149463075,16.009,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:55:00,1.24666149463075,15.997,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:56:00,1.24598149463075,15.933,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:57:00,1.24582149463075,15.9,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:58:00,1.24529149463075,15.877,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 22:59:00,1.24537149463075,15.839,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 23:00:00,1.24540149463075,15.812,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 23:01:00,1.24491149463075,15.798,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 23:02:00,1.24498149463075,15.761,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 23:03:00,1.24468149463075,15.712,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 23:04:00,1.24556149463075,15.704,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 23:05:00,1.24651149463075,15.693,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 23:06:00,1.25052149463075,15.639,-0.02,p532_2019_04_24_calibUT_1.csv
23/04/2019 23:17:00,1.24586149463075,15.309,-0.02,p532_2019_04_24_calibUT_1.csv
